"sigma_o","sigma_x","Number of Components","Seed"
"73, 13, 28, 35, 9, 26, 6, 67, 72, 15, 20, 56, 8, 40, 32, 59, 65, 70, 54, 19, 69, 60, 18, 23, 29, 66, 49, 47, 46, 21, 55, 58, 74, 57, 64, 48, 12, 24, 43, 53, 44, 27, 39, 38, 68, 51, 61, 2, 14, 63, 62, 36, 50, 1, 71, 30, 34, 5, 11, 45, 75, 4, 3, 25, 22, 52, 7, 42, 31, 10, 41, 16, 33, 37, 17","72, 75, 26, 67, 43, 19, 68, 24, 64, 22, 63, 33, 18, 39, 23, 10, 8, 7, 51, 37, 42, 36, 4, 12, 55, 27, 28, 25, 17, 45, 16, 38, 46, 70, 15, 62, 20, 30, 6, 31, 35, 60, 5, 49, 44, 41, 66, 50, 13, 1, 74, 3, 48, 69, 52, 56, 2, 47, 40, 32, 73, 71, 54, 14, 57, 61, 11, 21, 59, 53, 58, 9, 29, 65, 34","6","13807780"
"36, 1, 72, 22, 71, 35, 52, 49, 14, 31, 23, 62, 24, 28, 11, 50, 29, 13, 7, 65, 9, 30, 34, 69, 68, 61, 6, 41, 45, 42, 12, 58, 73, 18, 51, 38, 66, 39, 4, 54, 55, 40, 17, 75, 46, 21, 47, 59, 5, 74, 56, 67, 60, 8, 26, 3, 63, 64, 25, 16, 70, 20, 53, 44, 33, 37, 19, 10, 2, 32, 27, 57, 15, 48, 43","18, 30, 27, 39, 53, 13, 36, 50, 5, 51, 16, 44, 11, 38, 26, 40, 14, 54, 17, 47, 22, 72, 73, 31, 32, 4, 43, 56, 59, 75, 2, 49, 66, 1, 65, 41, 46, 25, 67, 63, 34, 21, 57, 19, 64, 69, 70, 8, 37, 10, 62, 20, 3, 55, 42, 6, 58, 35, 15, 28, 29, 71, 45, 74, 60, 48, 12, 7, 61, 9, 68, 23, 24, 52, 33","3","13807780"
"29, 35, 17, 66, 20, 54, 40, 64, 34, 11, 44, 68, 1, 18, 75, 55, 10, 56, 51, 14, 13, 41, 32, 73, 67, 36, 50, 43, 22, 33, 4, 71, 61, 42, 24, 53, 52, 65, 31, 57, 15, 16, 62, 27, 47, 38, 23, 26, 30, 7, 48, 9, 21, 8, 12, 5, 39, 74, 72, 70, 63, 60, 28, 45, 46, 25, 2, 37, 59, 58, 3, 6, 69, 49, 19","8, 2, 57, 45, 52, 37, 56, 66, 27, 48, 39, 12, 43, 20, 53, 62, 72, 47, 4, 71, 65, 68, 16, 10, 17, 70, 3, 73, 33, 34, 38, 21, 14, 28, 13, 60, 64, 69, 49, 42, 26, 24, 6, 15, 41, 59, 36, 35, 67, 55, 61, 19, 51, 5, 44, 32, 7, 40, 11, 46, 54, 75, 50, 63, 18, 58, 31, 9, 29, 25, 30, 74, 23, 22, 1","6","13807780"
"18, 11, 49, 60, 15, 56, 35, 36, 21, 45, 34, 10, 13, 4, 58, 44, 33, 73, 63, 8, 65, 47, 40, 41, 2, 37, 50, 64, 5, 51, 42, 22, 24, 26, 43, 20, 28, 61, 72, 29, 46, 31, 71, 27, 68, 6, 38, 9, 12, 32, 53, 74, 17, 14, 59, 30, 62, 1, 75, 52, 69, 66, 67, 54, 23, 16, 3, 70, 55, 7, 48, 25, 57, 39, 19","57, 52, 7, 54, 23, 74, 29, 59, 46, 13, 24, 45, 34, 15, 62, 4, 39, 21, 17, 3, 16, 27, 65, 5, 44, 50, 68, 53, 48, 63, 28, 66, 47, 11, 61, 10, 30, 56, 67, 19, 38, 2, 43, 70, 33, 35, 72, 41, 32, 58, 75, 49, 60, 9, 6, 31, 64, 37, 36, 25, 20, 55, 40, 51, 69, 26, 1, 42, 71, 73, 14, 18, 12, 22, 8","4","13807780"
"63, 4, 7, 24, 38, 49, 61, 65, 74, 73, 58, 56, 34, 25, 60, 18, 40, 37, 68, 17, 69, 44, 10, 55, 20, 31, 62, 21, 14, 22, 70, 43, 75, 9, 36, 54, 57, 59, 47, 8, 64, 52, 27, 1, 39, 51, 19, 33, 12, 41, 35, 48, 30, 66, 15, 11, 2, 6, 67, 28, 42, 72, 5, 23, 45, 26, 50, 71, 32, 3, 16, 13, 46, 53, 29","33, 13, 54, 62, 51, 70, 20, 57, 34, 1, 36, 6, 68, 71, 49, 40, 47, 65, 12, 48, 45, 9, 16, 44, 5, 7, 11, 53, 15, 26, 41, 22, 61, 35, 25, 64, 24, 8, 74, 56, 46, 23, 55, 66, 31, 14, 4, 39, 2, 29, 50, 73, 18, 69, 58, 42, 38, 37, 52, 67, 19, 59, 75, 32, 63, 28, 10, 30, 21, 43, 17, 72, 3, 27, 60","5","13807780"
"74, 26, 66, 2, 18, 69, 46, 44, 15, 64, 24, 16, 62, 45, 47, 13, 50, 25, 73, 59, 61, 12, 21, 4, 5, 20, 7, 42, 31, 6, 1, 8, 51, 75, 54, 36, 27, 52, 29, 58, 23, 37, 17, 22, 49, 30, 68, 65, 10, 55, 60, 33, 72, 39, 32, 71, 28, 67, 40, 53, 41, 35, 9, 38, 70, 3, 19, 48, 63, 11, 43, 34, 14, 57, 56","17, 23, 28, 8, 55, 71, 41, 42, 67, 10, 65, 62, 66, 60, 63, 20, 27, 29, 53, 33, 16, 47, 5, 39, 38, 52, 46, 59, 1, 7, 69, 6, 72, 21, 49, 2, 64, 68, 15, 11, 58, 56, 61, 32, 57, 74, 31, 24, 40, 36, 34, 75, 18, 54, 9, 37, 4, 44, 43, 50, 30, 45, 19, 35, 14, 25, 51, 26, 70, 13, 48, 73, 12, 3, 22","3","13807780"
"12, 36, 26, 54, 42, 58, 45, 4, 44, 61, 41, 24, 40, 59, 7, 62, 8, 14, 66, 55, 39, 27, 17, 15, 35, 47, 52, 64, 18, 48, 71, 56, 32, 5, 69, 28, 6, 53, 31, 16, 49, 1, 51, 57, 67, 75, 73, 50, 29, 68, 21, 43, 19, 20, 30, 10, 63, 11, 33, 13, 25, 72, 65, 23, 74, 70, 37, 60, 9, 22, 2, 3, 38, 34, 46","59, 2, 31, 63, 73, 10, 47, 56, 20, 48, 4, 53, 51, 12, 28, 30, 27, 23, 62, 6, 42, 60, 9, 58, 61, 5, 3, 35, 1, 66, 46, 68, 25, 29, 13, 40, 49, 41, 71, 11, 38, 14, 67, 36, 15, 52, 33, 19, 70, 50, 69, 45, 55, 43, 22, 8, 17, 37, 39, 75, 74, 57, 32, 44, 24, 65, 16, 72, 54, 64, 26, 21, 18, 7, 34","8","13807780"
"56, 36, 20, 37, 33, 51, 46, 54, 44, 15, 26, 18, 64, 41, 66, 3, 11, 45, 35, 71, 68, 52, 29, 14, 21, 61, 70, 13, 57, 65, 24, 58, 10, 25, 75, 74, 4, 34, 6, 22, 2, 55, 53, 60, 49, 50, 40, 7, 63, 59, 32, 16, 19, 72, 69, 73, 42, 12, 47, 5, 62, 38, 43, 31, 28, 30, 27, 9, 1, 48, 23, 17, 8, 67, 39","15, 67, 69, 17, 64, 57, 38, 44, 62, 55, 1, 59, 72, 25, 53, 5, 58, 6, 13, 52, 47, 63, 75, 41, 35, 8, 9, 66, 12, 33, 46, 48, 7, 71, 23, 54, 31, 18, 29, 73, 43, 3, 21, 56, 11, 19, 49, 40, 10, 16, 70, 60, 28, 45, 68, 4, 26, 30, 20, 14, 74, 65, 24, 22, 42, 61, 32, 34, 39, 51, 50, 37, 27, 36, 2","8","13807780"
"57, 55, 61, 65, 29, 18, 36, 20, 24, 73, 66, 51, 35, 70, 49, 74, 9, 10, 40, 52, 60, 4, 38, 22, 25, 16, 34, 15, 67, 47, 27, 14, 8, 62, 33, 53, 59, 68, 32, 30, 2, 54, 43, 17, 3, 31, 1, 26, 13, 75, 46, 42, 71, 6, 63, 23, 48, 50, 21, 19, 69, 5, 45, 7, 72, 11, 44, 41, 64, 37, 58, 56, 12, 39, 28","30, 64, 42, 20, 23, 69, 48, 21, 70, 38, 41, 34, 17, 15, 59, 7, 27, 55, 43, 68, 57, 5, 9, 54, 66, 56, 37, 1, 49, 53, 71, 29, 10, 39, 13, 24, 47, 11, 46, 45, 35, 25, 31, 73, 6, 33, 8, 22, 18, 19, 3, 51, 26, 75, 50, 28, 16, 58, 60, 4, 67, 61, 12, 65, 2, 14, 72, 44, 62, 63, 74, 40, 32, 36, 52","4","13807780"
"6, 18, 47, 29, 48, 5, 14, 63, 23, 1, 41, 22, 46, 49, 38, 71, 60, 7, 16, 50, 21, 26, 19, 8, 42, 68, 11, 55, 15, 3, 2, 44, 67, 70, 13, 28, 75, 43, 17, 25, 73, 58, 59, 37, 9, 64, 30, 45, 54, 10, 57, 56, 66, 40, 36, 52, 27, 33, 32, 72, 20, 65, 12, 34, 24, 74, 31, 39, 61, 62, 69, 53, 35, 4, 51","27, 5, 2, 65, 30, 33, 35, 71, 55, 12, 3, 31, 8, 11, 19, 66, 75, 69, 54, 28, 50, 47, 21, 42, 44, 34, 52, 46, 51, 16, 23, 40, 4, 9, 39, 22, 61, 56, 41, 38, 17, 70, 32, 72, 36, 63, 10, 37, 57, 43, 7, 26, 20, 24, 67, 68, 60, 13, 25, 58, 6, 1, 29, 14, 64, 15, 18, 74, 45, 53, 49, 59, 62, 48, 73","3","13807780"
"75, 9, 27, 45, 41, 6, 11, 70, 19, 63, 23, 29, 16, 48, 37, 3, 59, 7, 64, 52, 58, 20, 36, 14, 10, 42, 55, 40, 49, 26, 44, 38, 34, 67, 18, 35, 17, 62, 74, 60, 65, 68, 32, 54, 2, 43, 24, 50, 30, 69, 28, 8, 66, 4, 12, 31, 39, 1, 22, 57, 53, 25, 73, 47, 56, 51, 33, 46, 15, 71, 61, 21, 13, 5, 72","72, 40, 17, 75, 48, 69, 1, 9, 14, 53, 43, 16, 54, 52, 65, 36, 28, 59, 44, 41, 29, 21, 33, 25, 22, 4, 26, 15, 6, 50, 34, 45, 70, 37, 63, 8, 35, 12, 11, 23, 51, 32, 20, 66, 42, 62, 31, 67, 38, 49, 60, 39, 24, 46, 71, 47, 19, 64, 74, 68, 10, 61, 2, 58, 30, 3, 56, 57, 55, 7, 18, 73, 5, 13, 27","7","13807780"
"31, 29, 73, 41, 9, 3, 8, 63, 64, 33, 57, 44, 13, 16, 14, 68, 18, 28, 51, 70, 36, 39, 60, 12, 67, 43, 2, 4, 55, 71, 75, 21, 17, 53, 6, 24, 47, 1, 5, 37, 72, 48, 34, 54, 20, 35, 19, 49, 59, 30, 15, 42, 10, 11, 32, 26, 50, 56, 66, 69, 61, 7, 46, 45, 52, 38, 23, 65, 40, 25, 62, 22, 58, 74, 27","52, 35, 36, 22, 39, 8, 44, 46, 10, 12, 73, 41, 25, 47, 58, 18, 56, 74, 23, 75, 17, 67, 20, 50, 34, 28, 51, 2, 43, 63, 4, 53, 15, 60, 3, 11, 24, 45, 72, 55, 37, 21, 5, 19, 1, 64, 54, 13, 7, 65, 69, 27, 14, 62, 49, 32, 30, 33, 16, 57, 29, 66, 42, 70, 68, 40, 61, 48, 31, 38, 71, 26, 9, 6, 59","4","13807780"
"22, 61, 35, 15, 10, 12, 59, 56, 8, 55, 69, 58, 67, 3, 2, 19, 54, 18, 32, 16, 64, 63, 45, 44, 50, 42, 31, 40, 4, 25, 72, 1, 5, 23, 27, 13, 34, 43, 17, 6, 46, 60, 7, 57, 49, 70, 33, 62, 39, 30, 71, 29, 24, 38, 73, 75, 47, 74, 11, 26, 36, 41, 14, 21, 65, 20, 51, 53, 37, 52, 9, 48, 66, 68, 28","39, 14, 6, 56, 51, 75, 10, 12, 33, 54, 48, 74, 38, 68, 40, 57, 53, 30, 46, 27, 20, 35, 13, 5, 16, 72, 19, 8, 36, 17, 24, 70, 1, 59, 50, 66, 67, 18, 58, 15, 47, 26, 43, 49, 28, 42, 65, 25, 44, 2, 55, 63, 60, 45, 32, 64, 29, 23, 21, 71, 9, 61, 62, 3, 69, 7, 4, 22, 52, 34, 41, 73, 37, 31, 11","6","13807780"
"45, 31, 9, 23, 53, 62, 50, 34, 70, 5, 14, 24, 4, 25, 21, 66, 3, 15, 32, 73, 75, 37, 27, 52, 74, 56, 16, 20, 57, 7, 39, 69, 61, 47, 2, 43, 58, 11, 19, 18, 36, 51, 41, 12, 44, 40, 6, 22, 29, 33, 8, 65, 42, 38, 72, 17, 67, 59, 54, 60, 71, 13, 30, 49, 46, 10, 64, 35, 55, 26, 1, 48, 68, 63, 28","16, 63, 31, 56, 59, 49, 68, 22, 30, 36, 37, 28, 42, 17, 41, 38, 74, 47, 40, 71, 53, 43, 34, 6, 51, 39, 54, 57, 46, 15, 62, 7, 75, 9, 73, 8, 72, 18, 29, 70, 5, 11, 32, 64, 4, 19, 66, 25, 67, 55, 23, 26, 10, 60, 48, 24, 21, 65, 27, 35, 14, 61, 58, 2, 69, 1, 13, 3, 12, 50, 44, 52, 33, 45, 20","7","13807780"
"42, 52, 53, 37, 13, 10, 67, 30, 47, 18, 11, 23, 14, 35, 1, 12, 63, 74, 2, 60, 7, 45, 51, 61, 16, 6, 48, 3, 46, 50, 57, 66, 31, 15, 24, 54, 62, 9, 70, 34, 56, 22, 36, 20, 33, 59, 43, 69, 39, 71, 27, 75, 49, 4, 32, 25, 29, 72, 58, 68, 8, 55, 41, 17, 73, 44, 28, 26, 40, 65, 64, 5, 19, 21, 38","27, 37, 52, 11, 3, 24, 19, 43, 8, 2, 72, 36, 63, 14, 54, 25, 56, 45, 9, 46, 10, 62, 16, 65, 64, 38, 4, 57, 75, 66, 53, 28, 18, 12, 22, 6, 39, 51, 49, 5, 74, 32, 67, 60, 29, 15, 31, 35, 34, 13, 30, 47, 44, 69, 26, 70, 48, 73, 33, 41, 68, 23, 61, 59, 50, 71, 21, 42, 55, 17, 58, 20, 40, 1, 7","2","13807780"
"34, 74, 15, 35, 62, 46, 58, 31, 19, 32, 51, 10, 72, 7, 9, 22, 18, 63, 12, 13, 48, 8, 11, 54, 67, 60, 20, 36, 43, 17, 73, 27, 23, 69, 3, 71, 21, 25, 47, 33, 68, 49, 6, 5, 44, 29, 52, 53, 24, 50, 65, 45, 39, 14, 61, 37, 2, 4, 26, 59, 56, 30, 75, 41, 16, 64, 57, 40, 28, 1, 38, 70, 42, 66, 55","52, 5, 56, 43, 64, 27, 45, 8, 11, 39, 23, 59, 63, 36, 2, 28, 62, 51, 71, 41, 9, 24, 12, 68, 65, 35, 61, 69, 18, 67, 47, 42, 38, 7, 48, 70, 30, 55, 53, 20, 1, 60, 4, 54, 50, 3, 75, 21, 66, 33, 37, 72, 40, 17, 57, 32, 19, 44, 15, 34, 31, 58, 74, 29, 46, 6, 22, 73, 26, 49, 10, 16, 25, 14, 13","3","13807780"
"65, 68, 10, 31, 43, 17, 37, 54, 50, 27, 9, 44, 49, 20, 70, 58, 15, 36, 38, 28, 64, 53, 63, 74, 8, 16, 30, 61, 46, 1, 25, 21, 62, 52, 55, 3, 13, 75, 29, 57, 47, 66, 34, 14, 72, 60, 12, 41, 67, 39, 22, 23, 73, 71, 56, 7, 42, 2, 33, 51, 45, 24, 5, 6, 32, 35, 18, 69, 48, 40, 19, 26, 59, 4, 11","59, 56, 62, 14, 4, 24, 2, 18, 39, 73, 49, 72, 42, 7, 51, 8, 74, 55, 65, 25, 30, 61, 12, 70, 5, 45, 52, 22, 23, 53, 34, 63, 1, 31, 10, 21, 9, 71, 35, 67, 15, 17, 19, 75, 60, 66, 54, 32, 44, 33, 57, 48, 6, 46, 58, 47, 68, 27, 64, 20, 16, 41, 37, 3, 29, 36, 69, 28, 43, 11, 26, 40, 38, 13, 50","5","13807780"
"38, 49, 43, 27, 3, 61, 14, 5, 71, 6, 19, 46, 22, 40, 68, 65, 17, 56, 73, 47, 12, 67, 59, 74, 23, 60, 62, 16, 36, 11, 52, 1, 53, 64, 37, 7, 20, 26, 44, 33, 2, 57, 4, 10, 51, 63, 9, 24, 8, 30, 66, 55, 54, 32, 31, 15, 25, 48, 58, 18, 34, 72, 29, 50, 28, 41, 69, 45, 39, 21, 35, 13, 70, 42, 75","30, 73, 51, 16, 43, 42, 41, 26, 14, 34, 10, 32, 58, 7, 52, 38, 5, 70, 40, 1, 13, 28, 64, 21, 59, 12, 6, 63, 24, 3, 68, 65, 17, 54, 35, 48, 62, 8, 60, 53, 39, 19, 56, 31, 37, 4, 36, 49, 29, 9, 72, 50, 25, 18, 61, 22, 47, 75, 2, 33, 23, 69, 46, 67, 27, 55, 44, 15, 11, 71, 45, 57, 20, 74, 66","4","13807780"
"41, 27, 38, 59, 31, 48, 2, 64, 52, 40, 50, 29, 49, 11, 16, 39, 28, 54, 61, 46, 9, 66, 55, 32, 51, 14, 33, 45, 57, 56, 74, 24, 75, 68, 26, 4, 58, 19, 21, 3, 60, 8, 43, 35, 42, 73, 25, 67, 1, 65, 63, 13, 17, 71, 44, 53, 22, 10, 12, 30, 36, 47, 20, 34, 70, 15, 72, 69, 5, 62, 37, 23, 7, 18, 6","12, 9, 55, 21, 20, 10, 71, 56, 32, 59, 52, 65, 6, 53, 50, 70, 39, 45, 26, 73, 13, 18, 68, 15, 74, 24, 25, 66, 30, 62, 51, 69, 63, 29, 23, 28, 67, 11, 7, 48, 72, 43, 41, 1, 38, 8, 40, 44, 22, 47, 75, 64, 57, 14, 54, 35, 49, 31, 60, 16, 3, 37, 34, 19, 36, 61, 46, 17, 58, 2, 5, 33, 42, 27, 4","5","13807780"
"36, 28, 70, 38, 39, 32, 49, 41, 44, 33, 71, 46, 11, 58, 7, 26, 67, 5, 63, 17, 4, 55, 35, 9, 19, 43, 31, 52, 18, 20, 16, 13, 15, 56, 22, 59, 25, 72, 66, 29, 34, 60, 61, 2, 65, 30, 37, 21, 24, 57, 75, 68, 62, 14, 10, 47, 40, 23, 69, 48, 74, 51, 54, 50, 3, 42, 73, 12, 27, 6, 53, 1, 8, 45, 64","47, 32, 66, 39, 26, 46, 31, 54, 60, 61, 28, 53, 49, 2, 62, 17, 72, 48, 10, 18, 57, 7, 33, 74, 45, 21, 6, 51, 50, 3, 1, 16, 24, 34, 40, 73, 13, 64, 44, 36, 52, 8, 27, 55, 30, 5, 22, 23, 25, 14, 19, 70, 71, 69, 29, 59, 75, 11, 38, 58, 68, 20, 65, 41, 42, 63, 15, 35, 37, 9, 4, 67, 43, 56, 12","3","13807780"
"4, 23, 35, 73, 1, 71, 43, 45, 34, 75, 38, 13, 25, 27, 50, 29, 57, 48, 72, 14, 54, 10, 32, 15, 17, 55, 33, 40, 28, 9, 51, 3, 74, 20, 68, 63, 67, 21, 52, 18, 30, 39, 12, 56, 66, 11, 6, 37, 19, 64, 58, 16, 62, 53, 26, 31, 65, 2, 7, 42, 24, 61, 69, 60, 59, 70, 41, 47, 44, 49, 36, 46, 5, 8, 22","46, 16, 22, 72, 2, 28, 13, 64, 56, 23, 7, 57, 8, 17, 15, 10, 27, 19, 32, 1, 51, 42, 38, 47, 65, 20, 73, 18, 24, 35, 75, 45, 31, 74, 5, 67, 11, 29, 58, 71, 43, 69, 52, 30, 33, 53, 44, 6, 12, 14, 37, 41, 50, 62, 63, 70, 48, 39, 21, 25, 36, 55, 40, 9, 26, 3, 54, 61, 49, 34, 4, 60, 59, 68, 66","3","13807780"
"31, 28, 30, 19, 49, 53, 44, 71, 46, 20, 58, 17, 3, 57, 9, 73, 69, 1, 10, 65, 63, 62, 16, 2, 68, 34, 74, 11, 55, 29, 18, 50, 70, 26, 7, 72, 52, 51, 59, 4, 22, 12, 6, 47, 27, 23, 36, 54, 5, 15, 8, 48, 21, 40, 35, 33, 37, 39, 75, 38, 66, 32, 42, 14, 60, 43, 24, 13, 41, 25, 64, 67, 61, 56, 45","38, 12, 74, 32, 53, 55, 5, 44, 72, 26, 10, 62, 22, 52, 6, 41, 7, 56, 54, 33, 1, 24, 18, 70, 14, 4, 2, 23, 40, 68, 60, 69, 39, 25, 50, 29, 36, 17, 66, 57, 67, 37, 51, 35, 47, 65, 13, 3, 61, 28, 9, 71, 59, 64, 49, 45, 16, 30, 11, 42, 75, 31, 20, 63, 15, 34, 58, 27, 46, 43, 73, 19, 8, 48, 21","5","13807780"
"5, 25, 73, 3, 58, 39, 65, 6, 66, 42, 46, 13, 53, 56, 10, 59, 16, 27, 44, 21, 68, 30, 14, 26, 20, 8, 52, 34, 69, 47, 18, 38, 17, 37, 61, 55, 64, 74, 70, 22, 29, 7, 23, 1, 40, 36, 31, 54, 63, 15, 60, 28, 12, 4, 48, 32, 43, 33, 71, 35, 24, 45, 75, 41, 57, 62, 49, 9, 72, 67, 2, 11, 50, 19, 51","50, 74, 23, 4, 48, 2, 35, 49, 67, 32, 12, 1, 56, 69, 17, 25, 57, 44, 9, 52, 24, 29, 53, 75, 72, 10, 71, 63, 40, 16, 5, 47, 39, 18, 62, 41, 20, 66, 14, 55, 15, 65, 22, 33, 21, 51, 26, 36, 73, 30, 11, 60, 70, 7, 27, 54, 8, 42, 19, 43, 37, 61, 13, 64, 68, 6, 34, 59, 46, 45, 28, 58, 38, 3, 31","4","13807780"
"56, 22, 75, 50, 64, 10, 70, 52, 58, 63, 54, 67, 34, 40, 12, 51, 48, 32, 6, 55, 25, 59, 71, 31, 72, 49, 26, 7, 68, 73, 37, 30, 19, 42, 2, 14, 21, 13, 62, 20, 45, 47, 24, 3, 38, 23, 16, 41, 5, 46, 29, 43, 28, 53, 9, 33, 18, 35, 4, 17, 11, 39, 60, 57, 44, 69, 61, 1, 15, 65, 36, 66, 8, 74, 27","54, 26, 60, 41, 50, 5, 18, 24, 57, 38, 66, 56, 51, 6, 23, 45, 40, 75, 17, 33, 2, 8, 62, 15, 48, 74, 47, 20, 25, 4, 46, 71, 61, 30, 68, 27, 3, 35, 31, 9, 53, 59, 73, 12, 39, 22, 52, 70, 16, 55, 34, 69, 10, 49, 43, 72, 7, 64, 28, 19, 42, 58, 11, 13, 1, 44, 67, 37, 36, 63, 29, 21, 65, 32, 14","5","13807780"
"35, 67, 58, 61, 24, 4, 40, 11, 50, 51, 19, 64, 42, 16, 60, 22, 66, 47, 6, 74, 20, 44, 21, 2, 65, 27, 13, 14, 32, 49, 55, 75, 25, 30, 10, 29, 70, 46, 26, 57, 39, 48, 15, 33, 12, 53, 28, 38, 45, 62, 36, 63, 73, 17, 72, 18, 8, 37, 3, 68, 69, 1, 52, 31, 56, 7, 71, 43, 59, 9, 34, 23, 54, 41, 5","69, 62, 17, 12, 27, 7, 54, 65, 56, 52, 35, 60, 49, 59, 13, 46, 4, 40, 51, 73, 66, 74, 22, 26, 19, 47, 11, 67, 44, 75, 42, 72, 18, 10, 63, 48, 39, 55, 70, 9, 6, 23, 43, 15, 64, 28, 1, 5, 61, 53, 38, 57, 8, 68, 3, 14, 30, 36, 58, 31, 24, 45, 41, 21, 34, 2, 50, 71, 32, 20, 25, 37, 29, 16, 33","3","13807780"
"35, 63, 32, 15, 43, 72, 3, 68, 29, 17, 4, 46, 49, 57, 61, 14, 20, 45, 21, 6, 53, 31, 12, 8, 7, 38, 30, 16, 2, 37, 59, 33, 22, 66, 74, 44, 52, 36, 24, 54, 56, 42, 10, 13, 27, 28, 23, 40, 69, 73, 19, 70, 34, 65, 50, 5, 26, 62, 1, 48, 71, 41, 18, 75, 58, 64, 25, 11, 9, 39, 55, 60, 47, 67, 51","44, 23, 3, 67, 45, 19, 56, 42, 28, 74, 17, 10, 11, 43, 29, 59, 18, 37, 36, 9, 31, 15, 55, 33, 48, 22, 40, 65, 21, 13, 6, 24, 16, 5, 58, 7, 61, 72, 54, 63, 62, 57, 66, 68, 8, 64, 34, 20, 71, 49, 26, 4, 30, 53, 32, 47, 60, 39, 50, 35, 38, 12, 52, 41, 25, 69, 14, 2, 46, 70, 1, 27, 73, 51, 75","3","13807780"
"49, 66, 1, 40, 38, 46, 12, 75, 23, 18, 48, 62, 37, 33, 58, 73, 45, 69, 74, 44, 41, 20, 59, 9, 60, 35, 29, 25, 17, 32, 30, 19, 24, 15, 52, 42, 63, 4, 5, 34, 16, 22, 2, 53, 68, 70, 36, 39, 56, 31, 28, 51, 54, 27, 57, 67, 55, 65, 11, 64, 21, 47, 8, 72, 71, 10, 6, 13, 43, 14, 50, 61, 26, 3, 7","14, 75, 24, 57, 26, 68, 34, 27, 35, 65, 18, 29, 21, 2, 1, 39, 51, 66, 10, 67, 30, 11, 22, 58, 59, 31, 62, 43, 70, 40, 32, 15, 41, 45, 73, 7, 13, 54, 16, 17, 44, 5, 3, 55, 49, 42, 46, 52, 38, 6, 63, 36, 20, 8, 53, 60, 56, 23, 61, 72, 9, 19, 37, 64, 28, 12, 47, 48, 74, 69, 4, 33, 25, 71, 50","5","13807780"
"25, 26, 13, 74, 56, 71, 15, 45, 14, 1, 68, 47, 60, 19, 73, 51, 64, 7, 59, 21, 52, 36, 63, 29, 58, 49, 27, 31, 37, 41, 33, 69, 35, 9, 3, 54, 2, 12, 48, 23, 57, 24, 18, 61, 65, 55, 11, 22, 32, 70, 38, 17, 40, 10, 43, 30, 75, 4, 39, 50, 42, 66, 5, 62, 72, 20, 6, 53, 16, 44, 34, 28, 67, 8, 46","62, 46, 41, 26, 22, 57, 12, 20, 31, 8, 74, 36, 45, 2, 19, 5, 42, 59, 15, 16, 73, 52, 29, 66, 17, 56, 38, 44, 61, 72, 35, 14, 65, 11, 54, 70, 1, 9, 40, 53, 23, 34, 24, 7, 39, 4, 18, 69, 55, 49, 51, 13, 58, 28, 60, 37, 21, 32, 3, 48, 64, 33, 43, 71, 10, 67, 25, 68, 27, 75, 30, 6, 63, 47, 50","6","13807780"
"30, 59, 44, 57, 50, 43, 16, 73, 13, 55, 70, 49, 51, 42, 18, 4, 66, 52, 15, 67, 3, 54, 74, 27, 28, 40, 8, 41, 62, 47, 9, 39, 36, 26, 6, 71, 25, 46, 69, 29, 24, 34, 19, 12, 17, 56, 21, 5, 32, 35, 72, 60, 38, 33, 48, 53, 2, 23, 20, 61, 58, 10, 31, 7, 45, 75, 1, 65, 37, 22, 68, 11, 64, 14, 63","20, 38, 39, 6, 5, 64, 19, 55, 71, 28, 43, 45, 34, 63, 22, 47, 7, 42, 26, 52, 36, 8, 32, 65, 41, 21, 56, 11, 46, 10, 68, 33, 23, 74, 15, 70, 14, 9, 48, 61, 37, 16, 44, 49, 25, 27, 73, 51, 62, 50, 58, 2, 1, 35, 17, 12, 53, 31, 60, 66, 3, 67, 59, 69, 54, 18, 40, 30, 72, 57, 24, 29, 4, 13, 75","3","13807780"
"74, 46, 68, 48, 19, 49, 23, 6, 60, 69, 42, 63, 17, 3, 64, 26, 67, 65, 73, 12, 21, 71, 36, 28, 35, 40, 31, 59, 2, 16, 57, 56, 30, 33, 22, 61, 9, 4, 7, 25, 53, 34, 14, 13, 51, 75, 66, 1, 27, 70, 10, 24, 55, 15, 38, 18, 20, 52, 62, 41, 39, 32, 50, 54, 72, 29, 37, 11, 44, 43, 45, 8, 58, 47, 5","24, 44, 60, 9, 64, 38, 36, 22, 74, 10, 32, 30, 47, 57, 68, 71, 37, 51, 65, 23, 73, 18, 49, 61, 50, 66, 12, 20, 62, 11, 56, 48, 35, 69, 29, 59, 52, 3, 19, 55, 33, 70, 39, 15, 54, 53, 7, 34, 4, 27, 42, 17, 46, 14, 72, 21, 1, 63, 13, 26, 41, 5, 25, 16, 8, 58, 75, 2, 31, 28, 40, 6, 45, 67, 43","2","13807780"
