"sigma_o","sigma_x","Number of Components","Seed"
"33, 97, 11, 93, 69, 76, 96, 58, 60, 73, 3, 54, 72, 42, 6, 19, 56, 29, 78, 88, 92, 66, 21, 23, 55, 59, 68, 94, 10, 77, 63, 90, 8, 43, 35, 52, 31, 18, 34, 47, 30, 65, 80, 95, 7, 20, 41, 49, 70, 37, 22, 48, 89, 85, 28, 17, 98, 14, 50, 36, 75, 13, 12, 25, 38, 24, 62, 53, 79, 51, 44, 27, 2, 64, 9, 67, 82, 71, 81, 4, 99, 84, 74, 87, 46, 1, 61, 100, 45, 26, 16, 39, 5, 86, 15, 40, 57, 32, 91, 83","21, 88, 8, 66, 57, 10, 45, 77, 74, 31, 70, 30, 50, 18, 46, 86, 28, 68, 23, 16, 42, 95, 75, 92, 1, 22, 91, 13, 76, 36, 27, 61, 83, 78, 34, 65, 69, 58, 62, 29, 72, 6, 52, 12, 3, 41, 14, 51, 7, 47, 97, 81, 85, 84, 90, 25, 9, 20, 79, 32, 73, 26, 96, 35, 44, 80, 63, 2, 38, 55, 87, 64, 40, 67, 59, 49, 17, 5, 19, 56, 89, 15, 98, 37, 53, 54, 48, 71, 11, 94, 43, 33, 99, 100, 4, 82, 24, 39, 93, 60","6","16581669"
"29, 52, 13, 31, 100, 12, 94, 81, 72, 40, 50, 54, 1, 11, 22, 28, 4, 98, 46, 68, 80, 59, 24, 77, 62, 16, 73, 55, 95, 82, 34, 18, 30, 35, 65, 89, 75, 93, 43, 53, 64, 67, 47, 96, 15, 71, 60, 49, 76, 9, 86, 84, 99, 3, 70, 19, 32, 42, 38, 41, 27, 10, 58, 87, 51, 66, 20, 48, 57, 92, 63, 97, 21, 6, 37, 7, 79, 8, 45, 2, 83, 91, 74, 5, 23, 26, 78, 85, 33, 36, 14, 90, 25, 44, 39, 69, 17, 61, 56, 88","83, 22, 52, 62, 97, 37, 80, 53, 43, 30, 24, 27, 41, 64, 14, 36, 40, 91, 99, 87, 38, 42, 100, 21, 73, 25, 7, 68, 88, 10, 66, 82, 18, 69, 4, 9, 78, 61, 13, 90, 26, 49, 16, 81, 59, 6, 34, 29, 93, 70, 15, 71, 76, 96, 48, 54, 19, 3, 89, 35, 84, 5, 77, 72, 44, 45, 46, 94, 39, 17, 51, 92, 28, 20, 79, 63, 11, 95, 12, 8, 50, 55, 56, 75, 58, 74, 60, 2, 86, 57, 31, 65, 32, 67, 98, 47, 23, 33, 85, 1","3","16581669"
"97, 60, 96, 9, 29, 80, 74, 99, 58, 16, 56, 42, 72, 49, 68, 85, 15, 54, 69, 32, 47, 81, 36, 17, 75, 18, 33, 11, 2, 64, 37, 82, 78, 25, 76, 55, 38, 46, 79, 87, 67, 73, 39, 5, 21, 1, 61, 95, 8, 91, 71, 14, 19, 34, 35, 53, 48, 27, 40, 83, 20, 66, 23, 24, 31, 63, 100, 77, 41, 62, 43, 93, 12, 28, 13, 90, 26, 89, 50, 92, 44, 86, 84, 65, 22, 30, 59, 57, 6, 4, 70, 7, 52, 45, 3, 88, 94, 51, 98, 10","63, 16, 29, 31, 86, 59, 93, 70, 2, 28, 40, 27, 41, 76, 85, 3, 88, 97, 44, 54, 50, 19, 90, 96, 23, 30, 8, 98, 79, 38, 52, 39, 42, 47, 53, 35, 24, 20, 74, 71, 75, 87, 49, 17, 10, 67, 6, 99, 51, 11, 95, 4, 65, 91, 61, 64, 34, 1, 80, 62, 32, 43, 9, 66, 12, 57, 77, 60, 33, 100, 26, 37, 69, 73, 15, 18, 36, 25, 22, 78, 46, 92, 55, 48, 58, 81, 83, 84, 21, 14, 45, 72, 7, 94, 13, 68, 89, 56, 82, 5","5","16581669"
"80, 76, 8, 19, 41, 71, 54, 97, 13, 84, 74, 75, 73, 36, 12, 69, 4, 9, 7, 49, 63, 92, 24, 88, 77, 79, 2, 44, 18, 99, 25, 15, 62, 48, 38, 70, 37, 87, 59, 28, 94, 26, 16, 52, 51, 31, 33, 22, 93, 14, 43, 50, 85, 55, 53, 83, 5, 29, 96, 11, 67, 3, 82, 34, 90, 40, 21, 60, 64, 47, 78, 68, 32, 35, 20, 39, 30, 6, 1, 57, 10, 17, 46, 56, 66, 89, 65, 61, 58, 86, 100, 42, 23, 81, 95, 27, 45, 72, 91, 98","32, 92, 60, 81, 51, 72, 25, 45, 9, 34, 79, 55, 39, 74, 62, 18, 8, 66, 22, 80, 84, 76, 40, 42, 96, 14, 61, 100, 63, 73, 15, 3, 88, 11, 29, 4, 77, 50, 69, 17, 78, 86, 83, 27, 70, 95, 30, 47, 10, 75, 35, 38, 2, 82, 43, 1, 24, 16, 5, 91, 52, 44, 26, 31, 46, 28, 7, 64, 56, 21, 90, 6, 41, 59, 85, 67, 12, 93, 71, 87, 94, 57, 19, 58, 68, 36, 20, 33, 97, 23, 48, 49, 89, 54, 65, 37, 13, 99, 98, 53","5","16581669"
"10, 95, 2, 8, 6, 13, 93, 23, 32, 18, 1, 63, 65, 16, 53, 46, 37, 30, 55, 19, 58, 4, 71, 5, 72, 42, 33, 45, 76, 25, 70, 82, 97, 28, 85, 17, 24, 89, 80, 99, 88, 66, 83, 98, 43, 40, 100, 48, 92, 91, 50, 68, 21, 52, 9, 20, 62, 57, 31, 78, 81, 38, 77, 61, 22, 11, 34, 47, 73, 69, 51, 90, 36, 14, 67, 49, 56, 59, 35, 12, 87, 86, 44, 39, 94, 60, 29, 74, 27, 3, 75, 84, 64, 7, 41, 79, 96, 26, 15, 54","63, 88, 32, 84, 27, 30, 40, 53, 89, 87, 43, 7, 47, 41, 11, 66, 39, 64, 8, 95, 20, 13, 38, 25, 65, 14, 92, 80, 31, 10, 71, 61, 59, 5, 68, 83, 76, 34, 4, 2, 23, 55, 94, 72, 97, 19, 22, 52, 96, 67, 100, 12, 6, 17, 33, 77, 37, 26, 78, 35, 48, 69, 42, 90, 85, 81, 1, 15, 93, 54, 46, 29, 21, 99, 57, 16, 86, 91, 24, 60, 73, 56, 18, 62, 49, 9, 28, 79, 51, 74, 36, 75, 3, 58, 45, 50, 82, 98, 44, 70","6","16581669"
"52, 49, 20, 68, 11, 91, 17, 26, 36, 62, 12, 18, 32, 73, 93, 23, 85, 31, 66, 51, 82, 33, 15, 79, 27, 60, 57, 44, 92, 96, 45, 88, 14, 1, 2, 94, 55, 75, 8, 77, 9, 72, 67, 48, 38, 46, 10, 78, 28, 24, 99, 54, 13, 34, 7, 35, 22, 16, 65, 37, 83, 5, 71, 90, 69, 100, 21, 98, 42, 59, 64, 30, 86, 70, 58, 6, 74, 95, 4, 56, 63, 87, 41, 40, 76, 81, 50, 61, 25, 19, 89, 3, 47, 84, 53, 80, 29, 39, 43, 97","23, 1, 21, 5, 4, 90, 73, 67, 22, 86, 94, 11, 12, 96, 52, 92, 77, 97, 74, 63, 6, 62, 42, 39, 2, 75, 27, 29, 95, 82, 83, 93, 99, 13, 10, 33, 58, 32, 49, 70, 80, 19, 100, 16, 59, 25, 50, 46, 30, 41, 44, 72, 87, 28, 69, 88, 36, 89, 24, 71, 51, 81, 78, 84, 55, 53, 76, 57, 31, 34, 85, 45, 18, 98, 3, 14, 38, 56, 43, 64, 17, 35, 68, 65, 54, 15, 8, 20, 91, 26, 79, 60, 9, 48, 66, 7, 37, 47, 40, 61","3","16581669"
"27, 60, 86, 91, 37, 23, 65, 21, 43, 88, 10, 25, 54, 74, 20, 83, 70, 95, 77, 44, 33, 8, 41, 3, 64, 46, 4, 84, 14, 5, 82, 62, 63, 30, 57, 55, 85, 81, 7, 98, 32, 36, 97, 49, 16, 52, 35, 42, 31, 80, 15, 68, 66, 69, 9, 26, 89, 50, 100, 90, 28, 67, 24, 19, 76, 94, 59, 92, 87, 2, 38, 12, 18, 34, 11, 39, 40, 75, 53, 45, 17, 48, 93, 78, 71, 47, 72, 61, 1, 13, 22, 29, 56, 58, 73, 51, 96, 99, 79, 6","35, 87, 94, 29, 16, 98, 83, 85, 39, 75, 47, 30, 74, 50, 36, 5, 32, 22, 89, 69, 1, 40, 3, 62, 19, 49, 91, 24, 82, 46, 12, 9, 100, 90, 38, 95, 31, 93, 37, 23, 54, 71, 70, 48, 97, 10, 56, 61, 80, 20, 88, 17, 58, 18, 6, 68, 52, 65, 11, 15, 41, 78, 43, 2, 73, 25, 8, 7, 81, 55, 42, 59, 57, 84, 64, 66, 77, 86, 28, 13, 21, 45, 60, 92, 34, 33, 53, 51, 27, 67, 99, 4, 14, 44, 79, 76, 26, 72, 63, 96","7","16581669"
"47, 79, 56, 18, 51, 4, 26, 48, 70, 94, 80, 71, 66, 35, 5, 2, 86, 15, 69, 99, 62, 36, 95, 58, 11, 32, 91, 45, 40, 29, 28, 43, 24, 10, 31, 22, 76, 42, 78, 83, 90, 41, 12, 85, 49, 20, 89, 65, 39, 7, 72, 46, 92, 19, 63, 16, 23, 60, 57, 77, 6, 84, 1, 64, 97, 98, 27, 53, 33, 55, 73, 61, 30, 14, 17, 9, 25, 21, 93, 82, 50, 54, 38, 81, 13, 87, 67, 8, 37, 34, 59, 74, 96, 44, 68, 100, 3, 52, 88, 75","68, 6, 83, 92, 25, 10, 63, 71, 29, 5, 79, 38, 46, 74, 20, 39, 22, 32, 14, 65, 4, 51, 47, 100, 30, 75, 16, 49, 37, 85, 7, 90, 58, 15, 33, 8, 93, 62, 60, 56, 1, 48, 72, 12, 52, 59, 23, 73, 57, 27, 17, 94, 70, 50, 64, 9, 21, 78, 2, 42, 87, 13, 34, 82, 26, 88, 81, 77, 18, 45, 53, 97, 95, 99, 36, 80, 84, 61, 11, 86, 44, 89, 91, 35, 67, 41, 98, 54, 69, 96, 3, 28, 76, 19, 55, 40, 31, 43, 24, 66","9","16581669"
"27, 88, 46, 17, 31, 40, 94, 90, 7, 50, 38, 14, 76, 82, 44, 2, 59, 70, 36, 42, 16, 84, 62, 58, 4, 10, 77, 72, 87, 56, 24, 41, 19, 15, 78, 1, 86, 65, 3, 28, 74, 97, 54, 60, 33, 67, 48, 23, 92, 52, 13, 57, 9, 79, 45, 22, 18, 32, 39, 34, 85, 99, 37, 26, 75, 5, 73, 89, 63, 55, 100, 81, 12, 29, 64, 80, 20, 68, 61, 98, 6, 69, 30, 71, 91, 66, 8, 96, 95, 47, 35, 11, 53, 93, 25, 43, 83, 21, 49, 51","2, 95, 35, 10, 25, 20, 45, 3, 36, 74, 44, 62, 84, 23, 69, 46, 53, 28, 43, 26, 29, 87, 50, 24, 75, 89, 80, 42, 14, 98, 67, 12, 11, 48, 47, 86, 83, 15, 49, 61, 32, 5, 57, 100, 27, 18, 71, 70, 59, 79, 39, 96, 91, 8, 85, 90, 33, 4, 68, 65, 6, 1, 16, 51, 56, 40, 64, 92, 31, 7, 72, 66, 9, 88, 76, 41, 99, 97, 38, 82, 13, 58, 54, 60, 21, 30, 52, 55, 93, 63, 19, 22, 94, 77, 81, 34, 78, 37, 73, 17","4","16581669"
"90, 41, 66, 8, 29, 83, 89, 20, 98, 70, 58, 96, 59, 37, 14, 43, 55, 27, 82, 61, 69, 67, 95, 79, 17, 97, 92, 57, 13, 1, 15, 46, 93, 76, 60, 32, 78, 54, 53, 87, 91, 99, 28, 73, 10, 65, 63, 52, 23, 48, 85, 44, 4, 26, 56, 86, 72, 38, 3, 2, 64, 80, 31, 11, 25, 84, 6, 47, 36, 51, 35, 49, 50, 100, 77, 39, 71, 62, 30, 7, 40, 81, 94, 88, 75, 24, 34, 5, 18, 33, 22, 12, 42, 45, 19, 9, 16, 68, 21, 74","84, 25, 79, 5, 20, 90, 13, 39, 66, 49, 38, 43, 88, 52, 50, 57, 9, 45, 12, 6, 31, 47, 62, 44, 23, 11, 81, 14, 34, 96, 82, 63, 76, 32, 95, 15, 94, 55, 71, 77, 26, 73, 1, 37, 80, 100, 10, 35, 93, 78, 61, 42, 67, 46, 28, 51, 3, 18, 48, 36, 70, 17, 7, 59, 29, 58, 87, 27, 19, 75, 8, 41, 40, 16, 56, 30, 2, 4, 65, 99, 74, 68, 92, 98, 54, 83, 22, 85, 21, 72, 69, 97, 89, 53, 24, 86, 33, 60, 64, 91","3","16581669"
"64, 95, 72, 2, 69, 92, 98, 34, 79, 87, 96, 86, 55, 52, 8, 5, 6, 17, 81, 20, 38, 63, 23, 54, 71, 4, 44, 35, 84, 32, 40, 39, 62, 67, 37, 85, 46, 78, 80, 31, 60, 13, 58, 65, 66, 99, 42, 1, 24, 51, 75, 19, 15, 76, 77, 22, 21, 93, 45, 10, 83, 97, 100, 43, 11, 25, 48, 68, 89, 47, 9, 29, 57, 49, 28, 70, 56, 26, 12, 74, 91, 14, 27, 7, 18, 30, 53, 33, 90, 3, 16, 36, 61, 59, 94, 73, 88, 41, 82, 50","1, 39, 7, 90, 13, 24, 18, 47, 14, 81, 16, 2, 27, 70, 99, 88, 49, 68, 37, 74, 12, 78, 72, 6, 86, 21, 31, 80, 28, 71, 3, 62, 96, 50, 8, 79, 5, 41, 77, 17, 69, 32, 34, 36, 59, 26, 48, 19, 83, 46, 23, 93, 64, 94, 65, 63, 76, 38, 95, 45, 84, 75, 87, 55, 52, 91, 20, 60, 25, 43, 11, 42, 98, 9, 10, 67, 85, 89, 97, 54, 40, 44, 22, 82, 33, 61, 58, 92, 57, 56, 29, 35, 73, 51, 53, 100, 15, 30, 4, 66","2","16581669"
"42, 57, 37, 38, 98, 27, 89, 1, 16, 48, 85, 77, 91, 6, 68, 80, 49, 4, 23, 33, 47, 19, 79, 71, 82, 5, 45, 61, 41, 44, 70, 87, 75, 46, 13, 81, 24, 72, 62, 88, 18, 76, 99, 3, 25, 39, 65, 93, 26, 69, 12, 14, 66, 56, 83, 50, 15, 20, 94, 78, 92, 74, 29, 8, 7, 36, 60, 86, 97, 73, 11, 90, 52, 31, 59, 28, 51, 64, 55, 35, 30, 22, 10, 2, 9, 34, 32, 40, 67, 54, 17, 96, 53, 84, 21, 43, 58, 95, 100, 63","12, 7, 91, 10, 38, 8, 6, 53, 66, 81, 77, 54, 93, 88, 19, 55, 9, 98, 70, 46, 17, 86, 52, 74, 96, 90, 76, 44, 85, 60, 5, 31, 4, 65, 15, 49, 35, 48, 13, 95, 26, 59, 58, 16, 50, 75, 69, 47, 57, 39, 51, 18, 80, 11, 89, 29, 100, 97, 22, 40, 63, 3, 21, 41, 14, 37, 33, 43, 2, 79, 94, 92, 42, 32, 23, 1, 83, 45, 87, 82, 71, 62, 34, 25, 36, 78, 73, 61, 56, 28, 72, 67, 20, 30, 99, 24, 27, 84, 64, 68","6","16581669"
"15, 74, 19, 77, 64, 72, 82, 51, 61, 100, 48, 57, 47, 88, 2, 30, 59, 95, 89, 3, 23, 6, 94, 21, 45, 20, 10, 49, 75, 79, 8, 40, 76, 13, 31, 60, 69, 67, 55, 91, 53, 7, 86, 35, 81, 43, 63, 5, 22, 92, 39, 17, 36, 33, 66, 83, 26, 28, 25, 65, 46, 93, 32, 18, 9, 56, 14, 4, 50, 97, 73, 84, 99, 98, 38, 11, 80, 68, 58, 12, 1, 85, 71, 44, 54, 96, 70, 62, 52, 27, 42, 24, 37, 41, 29, 78, 16, 87, 90, 34","64, 14, 60, 56, 71, 7, 80, 75, 33, 9, 25, 22, 20, 8, 65, 17, 4, 94, 51, 57, 12, 21, 15, 87, 13, 48, 91, 2, 100, 42, 31, 52, 36, 39, 23, 89, 18, 37, 34, 5, 19, 74, 28, 84, 16, 35, 10, 79, 59, 41, 53, 73, 92, 26, 27, 1, 99, 66, 6, 93, 24, 85, 76, 61, 63, 30, 47, 78, 44, 96, 82, 86, 50, 69, 97, 77, 83, 58, 40, 88, 43, 38, 32, 11, 81, 70, 90, 68, 49, 72, 98, 55, 46, 62, 3, 29, 45, 67, 95, 54","4","16581669"
"17, 9, 82, 19, 23, 99, 62, 74, 25, 30, 10, 6, 72, 93, 5, 36, 39, 57, 97, 46, 96, 59, 60, 100, 24, 14, 66, 16, 55, 68, 63, 15, 52, 44, 90, 61, 83, 67, 58, 37, 47, 49, 7, 77, 71, 41, 13, 34, 94, 33, 53, 95, 43, 12, 87, 76, 73, 8, 98, 78, 80, 21, 28, 50, 54, 69, 48, 86, 20, 40, 27, 11, 38, 4, 84, 2, 92, 22, 79, 70, 35, 18, 64, 29, 85, 81, 56, 88, 32, 65, 1, 26, 45, 31, 89, 3, 42, 91, 75, 51","98, 17, 47, 73, 100, 75, 18, 78, 87, 21, 86, 71, 33, 16, 64, 69, 82, 90, 46, 74, 9, 27, 96, 99, 29, 77, 50, 55, 62, 41, 89, 7, 54, 56, 30, 32, 51, 19, 88, 59, 13, 35, 49, 6, 91, 40, 36, 5, 63, 94, 66, 53, 11, 39, 76, 31, 38, 79, 14, 4, 72, 15, 2, 37, 20, 45, 65, 52, 67, 44, 81, 26, 92, 1, 8, 60, 57, 97, 84, 23, 25, 58, 61, 83, 43, 85, 95, 93, 70, 24, 48, 28, 68, 22, 34, 10, 3, 42, 80, 12","4","16581669"
"54, 92, 17, 69, 49, 83, 85, 22, 36, 62, 9, 45, 89, 70, 20, 87, 93, 52, 14, 96, 78, 4, 94, 19, 71, 34, 64, 77, 90, 53, 32, 80, 74, 68, 40, 15, 48, 75, 99, 88, 61, 1, 6, 12, 18, 31, 65, 79, 25, 84, 59, 66, 98, 29, 95, 3, 5, 63, 26, 72, 46, 47, 11, 16, 8, 30, 86, 56, 58, 2, 81, 33, 43, 97, 44, 41, 57, 73, 24, 7, 82, 37, 23, 91, 60, 42, 10, 100, 55, 35, 51, 28, 39, 67, 38, 13, 76, 50, 27, 21","86, 15, 22, 57, 68, 1, 39, 72, 14, 35, 46, 95, 47, 17, 60, 90, 87, 80, 50, 53, 49, 11, 99, 55, 5, 21, 75, 79, 36, 6, 100, 30, 70, 78, 88, 24, 71, 98, 59, 9, 45, 85, 16, 48, 91, 20, 31, 4, 73, 89, 8, 3, 29, 7, 27, 32, 92, 97, 33, 61, 37, 54, 82, 23, 77, 94, 51, 69, 81, 34, 66, 44, 19, 38, 10, 64, 41, 83, 96, 2, 62, 65, 18, 25, 42, 63, 13, 67, 52, 84, 56, 74, 40, 12, 58, 28, 93, 43, 76, 26","3","16581669"
"50, 84, 6, 32, 11, 55, 21, 62, 26, 87, 43, 39, 17, 9, 46, 77, 69, 25, 58, 28, 98, 75, 100, 66, 45, 60, 93, 36, 80, 13, 61, 29, 78, 1, 56, 81, 67, 52, 22, 38, 18, 72, 54, 99, 82, 79, 30, 24, 71, 48, 31, 94, 42, 64, 88, 34, 74, 92, 8, 59, 49, 19, 40, 57, 70, 51, 2, 85, 47, 7, 89, 10, 15, 68, 20, 23, 97, 27, 12, 16, 83, 35, 44, 63, 90, 73, 41, 95, 37, 91, 65, 14, 53, 3, 96, 33, 76, 86, 5, 4","89, 14, 30, 24, 52, 13, 41, 92, 79, 46, 21, 1, 94, 27, 69, 91, 56, 29, 20, 45, 7, 47, 12, 99, 39, 100, 51, 48, 68, 37, 76, 11, 50, 57, 10, 60, 86, 77, 98, 16, 54, 70, 64, 34, 83, 36, 3, 25, 73, 32, 88, 65, 97, 93, 61, 18, 5, 15, 40, 55, 90, 80, 72, 22, 17, 4, 85, 23, 58, 84, 95, 28, 19, 87, 6, 53, 71, 59, 74, 49, 35, 82, 96, 75, 67, 43, 31, 66, 81, 42, 9, 2, 62, 8, 38, 78, 26, 33, 63, 44","5","16581669"
"77, 53, 35, 29, 67, 10, 42, 62, 11, 4, 18, 50, 5, 21, 37, 98, 74, 27, 87, 59, 94, 32, 72, 46, 49, 30, 7, 6, 36, 91, 2, 97, 38, 90, 61, 89, 9, 95, 22, 44, 96, 71, 1, 17, 78, 51, 66, 14, 28, 43, 31, 52, 39, 12, 70, 63, 15, 88, 33, 20, 16, 3, 81, 41, 99, 48, 26, 75, 80, 68, 23, 19, 58, 82, 24, 45, 93, 92, 25, 79, 13, 65, 57, 54, 40, 56, 76, 8, 55, 34, 73, 100, 69, 86, 47, 84, 85, 60, 83, 64","3, 40, 39, 67, 68, 82, 65, 98, 33, 77, 71, 95, 22, 78, 57, 90, 50, 11, 38, 28, 37, 88, 41, 20, 55, 66, 9, 80, 92, 30, 16, 53, 87, 29, 75, 8, 42, 74, 26, 10, 52, 73, 86, 84, 76, 62, 25, 49, 27, 61, 47, 43, 21, 24, 34, 94, 12, 31, 60, 97, 15, 83, 45, 64, 81, 91, 14, 19, 46, 59, 93, 44, 17, 5, 13, 72, 6, 48, 69, 85, 32, 4, 2, 36, 63, 54, 18, 89, 99, 100, 56, 23, 79, 51, 35, 58, 7, 96, 70, 1","6","16581669"
"83, 45, 27, 58, 55, 6, 1, 100, 51, 23, 66, 16, 57, 42, 74, 67, 90, 36, 17, 38, 85, 73, 39, 33, 29, 94, 48, 92, 82, 35, 9, 61, 86, 47, 98, 15, 22, 70, 7, 32, 44, 52, 26, 41, 78, 28, 91, 49, 60, 63, 11, 13, 12, 18, 37, 30, 95, 14, 10, 80, 99, 96, 59, 54, 24, 93, 89, 34, 20, 8, 68, 46, 21, 81, 25, 5, 50, 40, 75, 71, 19, 56, 77, 76, 72, 4, 53, 31, 62, 88, 97, 64, 69, 79, 3, 43, 65, 2, 87, 84","31, 81, 62, 27, 36, 24, 11, 53, 33, 43, 10, 37, 83, 12, 19, 92, 64, 78, 4, 67, 41, 32, 90, 68, 93, 57, 55, 87, 15, 61, 99, 65, 98, 18, 82, 2, 51, 14, 3, 35, 86, 7, 63, 91, 45, 1, 23, 96, 49, 71, 47, 42, 72, 17, 66, 74, 60, 48, 73, 54, 88, 26, 9, 44, 79, 77, 38, 56, 16, 6, 76, 85, 46, 28, 40, 29, 75, 89, 70, 22, 80, 50, 13, 34, 25, 30, 52, 84, 58, 69, 8, 59, 21, 95, 94, 39, 20, 5, 97, 100","5","16581669"
"33, 90, 14, 52, 71, 12, 17, 51, 82, 22, 97, 87, 60, 77, 96, 85, 46, 74, 62, 81, 10, 1, 15, 37, 67, 64, 54, 53, 78, 26, 59, 30, 80, 94, 6, 16, 13, 83, 99, 95, 91, 49, 72, 27, 11, 48, 25, 5, 65, 57, 56, 4, 86, 24, 29, 31, 50, 55, 88, 7, 58, 75, 32, 42, 40, 63, 44, 66, 35, 73, 2, 3, 19, 28, 92, 47, 100, 39, 9, 89, 98, 93, 23, 68, 21, 61, 18, 70, 76, 38, 34, 45, 79, 69, 36, 41, 43, 8, 20, 84","91, 16, 24, 69, 3, 37, 47, 25, 79, 19, 49, 80, 50, 86, 35, 96, 100, 88, 22, 9, 94, 44, 97, 43, 59, 61, 84, 62, 65, 60, 58, 17, 68, 90, 8, 76, 11, 29, 42, 98, 5, 26, 64, 13, 71, 83, 41, 81, 85, 46, 32, 2, 99, 31, 40, 75, 57, 92, 73, 28, 7, 78, 33, 34, 1, 56, 87, 23, 70, 66, 15, 72, 45, 30, 52, 39, 18, 48, 89, 82, 54, 63, 53, 6, 4, 77, 93, 74, 38, 36, 95, 67, 10, 12, 20, 21, 14, 51, 27, 55","1","16581669"
"82, 33, 72, 23, 41, 76, 31, 39, 95, 57, 63, 46, 37, 60, 80, 14, 74, 49, 70, 43, 75, 94, 100, 8, 62, 5, 16, 56, 35, 66, 67, 89, 68, 2, 71, 45, 79, 98, 73, 6, 28, 29, 27, 4, 55, 48, 25, 15, 83, 52, 84, 78, 20, 51, 97, 50, 77, 36, 93, 21, 19, 59, 54, 17, 1, 9, 81, 64, 91, 7, 40, 30, 42, 69, 96, 22, 26, 24, 18, 87, 90, 44, 65, 61, 53, 38, 10, 11, 58, 32, 85, 99, 88, 86, 3, 92, 47, 13, 34, 12","64, 29, 25, 72, 95, 67, 88, 43, 89, 73, 78, 49, 19, 5, 59, 30, 16, 28, 55, 7, 9, 81, 90, 68, 20, 38, 1, 14, 11, 22, 39, 69, 79, 18, 17, 13, 42, 10, 33, 12, 57, 23, 75, 62, 86, 93, 82, 61, 80, 41, 3, 44, 2, 27, 66, 34, 32, 87, 100, 71, 4, 54, 58, 37, 94, 83, 35, 84, 96, 91, 77, 63, 8, 60, 45, 21, 74, 26, 48, 52, 36, 56, 46, 70, 31, 53, 51, 47, 15, 92, 65, 50, 85, 6, 40, 98, 99, 24, 76, 97","4","16581669"
"78, 73, 16, 22, 6, 97, 35, 30, 64, 94, 98, 29, 17, 15, 37, 92, 28, 7, 21, 41, 57, 72, 2, 71, 42, 74, 79, 26, 39, 75, 48, 31, 87, 60, 86, 59, 20, 95, 4, 77, 36, 23, 32, 8, 100, 93, 10, 9, 99, 13, 62, 3, 1, 49, 55, 53, 19, 66, 84, 76, 70, 63, 11, 5, 54, 68, 65, 25, 12, 80, 52, 33, 67, 27, 85, 88, 91, 44, 81, 50, 56, 82, 47, 89, 83, 46, 34, 24, 18, 38, 90, 96, 45, 69, 61, 58, 40, 14, 51, 43","2, 75, 55, 73, 76, 30, 64, 17, 8, 5, 6, 10, 3, 32, 65, 56, 25, 50, 87, 23, 37, 19, 18, 89, 28, 83, 63, 78, 68, 57, 12, 81, 93, 24, 29, 27, 92, 31, 91, 99, 11, 58, 26, 54, 36, 21, 20, 1, 52, 74, 7, 41, 48, 53, 94, 33, 40, 72, 42, 71, 82, 98, 4, 97, 34, 69, 80, 66, 51, 13, 95, 84, 45, 38, 100, 44, 22, 88, 79, 35, 70, 47, 62, 43, 67, 77, 14, 59, 16, 15, 39, 85, 9, 49, 96, 61, 60, 90, 46, 86","3","16581669"
"75, 92, 48, 8, 28, 36, 10, 25, 78, 38, 27, 21, 71, 3, 99, 53, 14, 2, 72, 40, 86, 12, 91, 60, 83, 44, 1, 11, 42, 26, 88, 82, 47, 41, 90, 19, 30, 66, 56, 63, 43, 62, 13, 59, 34, 33, 54, 22, 39, 74, 55, 15, 24, 76, 96, 58, 23, 87, 69, 29, 16, 31, 79, 9, 57, 95, 37, 77, 17, 98, 93, 80, 70, 6, 100, 61, 35, 94, 32, 85, 68, 20, 64, 46, 18, 52, 7, 51, 73, 45, 89, 50, 65, 84, 49, 97, 4, 5, 81, 67","72, 19, 13, 3, 43, 74, 90, 76, 61, 1, 26, 98, 88, 95, 84, 8, 28, 20, 46, 92, 16, 53, 23, 32, 89, 7, 4, 29, 33, 67, 75, 64, 82, 30, 48, 56, 58, 77, 69, 44, 41, 15, 24, 39, 68, 21, 66, 38, 99, 85, 59, 12, 73, 81, 47, 94, 91, 42, 60, 71, 25, 49, 55, 93, 86, 45, 97, 78, 80, 37, 57, 51, 10, 50, 14, 63, 70, 11, 18, 36, 22, 17, 62, 2, 35, 5, 96, 83, 54, 87, 34, 27, 31, 40, 6, 100, 9, 52, 65, 79","4","16581669"
"67, 9, 36, 5, 72, 17, 61, 18, 100, 28, 55, 10, 75, 83, 25, 95, 44, 37, 30, 35, 14, 3, 69, 1, 77, 64, 13, 94, 79, 51, 96, 20, 15, 43, 73, 32, 63, 78, 59, 24, 41, 4, 85, 66, 88, 11, 76, 6, 52, 80, 12, 81, 45, 56, 60, 7, 42, 87, 48, 16, 65, 98, 97, 31, 27, 47, 23, 93, 50, 33, 89, 54, 21, 38, 39, 84, 53, 71, 40, 58, 86, 22, 62, 29, 82, 46, 91, 57, 34, 26, 90, 19, 8, 74, 70, 99, 68, 92, 49, 2","56, 36, 58, 19, 44, 84, 66, 72, 62, 48, 4, 20, 71, 28, 10, 87, 68, 29, 50, 89, 18, 54, 94, 67, 25, 41, 65, 34, 85, 33, 90, 22, 93, 92, 40, 75, 42, 30, 52, 77, 81, 15, 51, 8, 35, 83, 69, 80, 55, 91, 60, 95, 61, 98, 96, 23, 13, 70, 21, 6, 14, 49, 9, 12, 31, 97, 47, 24, 2, 7, 32, 37, 74, 11, 63, 100, 16, 26, 82, 79, 57, 27, 5, 39, 64, 73, 88, 53, 46, 17, 59, 3, 1, 76, 99, 86, 38, 78, 43, 45","4","16581669"
