"sigma_o","sigma_x","Number of Components","Seed"
"23, 42, 25, 30, 37, 22, 46, 50, 75, 31, 5, 49, 60, 62, 29, 74, 33, 57, 6, 53, 69, 38, 47, 24, 73, 3, 13, 45, 44, 27, 28, 15, 65, 35, 39, 11, 36, 66, 12, 52, 26, 8, 34, 41, 1, 59, 18, 64, 9, 21, 14, 58, 71, 17, 16, 19, 10, 54, 56, 4, 32, 67, 61, 7, 55, 63, 72, 2, 43, 48, 68, 20, 40, 51, 70","48, 65, 31, 45, 12, 1, 22, 14, 59, 72, 10, 54, 25, 63, 38, 46, 57, 3, 75, 41, 32, 9, 36, 7, 24, 53, 17, 20, 39, 16, 6, 73, 58, 8, 50, 5, 18, 35, 74, 28, 2, 4, 26, 23, 34, 40, 67, 62, 29, 37, 19, 52, 69, 15, 30, 44, 61, 27, 21, 64, 66, 42, 33, 68, 71, 13, 49, 70, 55, 43, 60, 11, 56, 47, 51","4","7325547"
"58, 36, 24, 32, 2, 31, 65, 42, 18, 13, 72, 19, 46, 3, 1, 51, 55, 54, 41, 60, 20, 6, 37, 7, 5, 39, 47, 64, 26, 68, 50, 38, 21, 10, 4, 62, 52, 8, 12, 70, 43, 49, 33, 34, 63, 9, 14, 48, 67, 66, 53, 71, 15, 27, 44, 45, 75, 29, 28, 40, 17, 16, 23, 74, 61, 22, 11, 25, 69, 57, 56, 30, 59, 73, 35","27, 25, 68, 69, 64, 40, 59, 72, 32, 9, 55, 33, 29, 74, 60, 61, 14, 47, 20, 19, 3, 37, 10, 50, 28, 23, 70, 46, 38, 42, 65, 21, 6, 5, 36, 18, 48, 54, 56, 22, 12, 41, 45, 43, 24, 35, 2, 52, 73, 34, 8, 30, 31, 63, 11, 7, 51, 58, 57, 17, 44, 26, 16, 53, 15, 49, 4, 67, 71, 62, 75, 1, 13, 39, 66","4","7325547"
"41, 26, 37, 23, 10, 42, 3, 74, 9, 11, 64, 54, 58, 25, 38, 71, 47, 51, 28, 19, 59, 6, 50, 32, 40, 36, 20, 60, 27, 30, 56, 67, 65, 72, 45, 69, 15, 73, 4, 14, 17, 63, 13, 16, 66, 2, 24, 21, 70, 18, 62, 29, 52, 12, 49, 34, 8, 55, 33, 43, 7, 48, 57, 75, 35, 68, 5, 53, 31, 22, 44, 61, 1, 46, 39","73, 74, 62, 55, 67, 2, 11, 48, 40, 14, 38, 64, 34, 28, 45, 3, 4, 68, 49, 21, 36, 17, 43, 27, 58, 61, 33, 56, 9, 47, 71, 63, 29, 32, 30, 16, 60, 23, 31, 20, 59, 37, 18, 1, 15, 65, 7, 70, 44, 22, 66, 41, 46, 8, 69, 72, 12, 57, 6, 35, 39, 42, 50, 26, 5, 24, 25, 75, 54, 13, 53, 51, 10, 52, 19","6","7325547"
"31, 1, 64, 46, 22, 71, 67, 69, 60, 2, 30, 54, 51, 61, 29, 68, 33, 38, 43, 15, 18, 34, 27, 47, 65, 57, 40, 5, 23, 13, 48, 72, 75, 44, 74, 63, 49, 20, 16, 17, 9, 8, 4, 26, 37, 25, 12, 7, 73, 10, 32, 21, 53, 55, 19, 24, 28, 62, 58, 59, 35, 45, 56, 41, 52, 14, 39, 11, 3, 66, 42, 6, 50, 36, 70","46, 11, 36, 35, 72, 68, 10, 57, 4, 1, 71, 34, 48, 19, 37, 73, 58, 18, 64, 13, 29, 69, 33, 66, 47, 53, 45, 31, 24, 3, 20, 27, 2, 43, 54, 50, 30, 52, 21, 49, 55, 67, 6, 63, 40, 23, 59, 8, 32, 51, 61, 60, 15, 7, 75, 9, 38, 28, 17, 22, 16, 44, 25, 56, 12, 70, 14, 41, 62, 5, 74, 65, 42, 26, 39","4","7325547"
"29, 67, 53, 19, 47, 2, 17, 31, 36, 58, 1, 30, 65, 57, 8, 42, 72, 39, 20, 5, 74, 60, 12, 16, 61, 55, 18, 4, 44, 11, 54, 24, 14, 56, 64, 43, 70, 7, 6, 34, 33, 66, 10, 27, 9, 25, 63, 40, 37, 28, 35, 49, 21, 15, 38, 59, 13, 22, 69, 51, 23, 26, 32, 75, 50, 3, 71, 68, 48, 46, 62, 45, 41, 73, 52","19, 73, 47, 66, 40, 56, 67, 9, 30, 8, 36, 46, 32, 12, 28, 39, 53, 3, 2, 64, 21, 20, 31, 60, 41, 68, 58, 14, 71, 74, 25, 43, 17, 27, 45, 48, 42, 38, 62, 10, 15, 52, 57, 1, 44, 16, 75, 49, 70, 22, 23, 61, 50, 65, 7, 51, 33, 69, 55, 34, 54, 24, 11, 72, 13, 4, 63, 37, 35, 29, 18, 6, 59, 26, 5","4","7325547"
"53, 57, 40, 16, 63, 21, 51, 32, 3, 1, 72, 46, 52, 55, 23, 67, 68, 43, 66, 8, 48, 58, 36, 64, 56, 15, 39, 60, 9, 25, 14, 26, 74, 71, 30, 70, 33, 27, 11, 12, 62, 42, 61, 65, 45, 59, 5, 41, 73, 49, 69, 47, 22, 18, 34, 75, 29, 35, 7, 44, 13, 19, 4, 24, 2, 28, 54, 6, 38, 50, 20, 17, 10, 31, 37","33, 60, 61, 22, 28, 49, 50, 34, 19, 45, 40, 18, 8, 41, 42, 1, 58, 64, 73, 48, 37, 55, 66, 25, 71, 57, 52, 27, 39, 75, 23, 68, 13, 10, 29, 15, 47, 6, 59, 51, 7, 62, 12, 38, 67, 32, 46, 11, 65, 72, 14, 69, 5, 36, 44, 56, 31, 16, 4, 35, 63, 17, 24, 26, 21, 53, 9, 74, 20, 30, 2, 3, 54, 70, 43","4","7325547"
"68, 21, 52, 37, 1, 73, 47, 57, 17, 55, 38, 54, 46, 71, 44, 59, 45, 9, 49, 12, 36, 4, 7, 63, 69, 62, 34, 3, 27, 25, 67, 48, 29, 51, 15, 14, 2, 35, 31, 19, 70, 56, 72, 40, 74, 13, 28, 20, 8, 42, 24, 16, 18, 23, 66, 60, 6, 65, 64, 22, 39, 30, 41, 43, 33, 50, 53, 26, 5, 61, 58, 75, 32, 10, 11","52, 40, 60, 39, 47, 46, 56, 62, 23, 33, 59, 53, 71, 66, 20, 42, 28, 68, 58, 50, 34, 19, 5, 67, 10, 31, 73, 61, 64, 30, 48, 4, 14, 15, 70, 26, 69, 55, 54, 17, 45, 74, 25, 1, 57, 6, 41, 7, 36, 9, 32, 11, 37, 72, 24, 13, 21, 16, 75, 65, 29, 49, 12, 8, 2, 43, 35, 27, 22, 51, 63, 44, 3, 18, 38","3","7325547"
"55, 65, 10, 25, 24, 52, 68, 46, 38, 48, 44, 29, 14, 59, 54, 11, 33, 39, 8, 45, 58, 21, 62, 49, 18, 3, 75, 63, 31, 60, 6, 74, 69, 4, 12, 1, 47, 17, 30, 26, 2, 53, 72, 36, 27, 73, 9, 61, 35, 40, 22, 51, 13, 64, 19, 42, 5, 23, 41, 71, 67, 57, 43, 28, 20, 32, 50, 7, 66, 34, 16, 56, 37, 70, 15","18, 37, 11, 34, 54, 63, 21, 23, 62, 42, 15, 13, 48, 70, 26, 33, 73, 56, 43, 35, 74, 44, 17, 46, 65, 55, 38, 4, 9, 25, 20, 64, 14, 69, 3, 47, 24, 68, 57, 61, 27, 31, 36, 75, 10, 71, 22, 29, 16, 60, 52, 40, 19, 58, 5, 12, 6, 67, 8, 53, 1, 39, 41, 2, 50, 30, 72, 51, 7, 45, 66, 59, 49, 32, 28","5","7325547"
"58, 49, 16, 1, 3, 42, 30, 72, 27, 48, 14, 67, 5, 13, 8, 20, 40, 64, 69, 60, 28, 46, 70, 55, 74, 56, 15, 39, 73, 23, 62, 41, 53, 29, 65, 10, 59, 24, 61, 9, 34, 12, 18, 68, 26, 7, 43, 54, 32, 4, 22, 57, 71, 17, 19, 66, 36, 38, 44, 25, 50, 63, 45, 47, 52, 37, 6, 31, 33, 35, 11, 51, 21, 75, 2","61, 67, 28, 6, 60, 48, 29, 42, 62, 36, 66, 69, 55, 1, 72, 23, 7, 65, 58, 37, 4, 39, 59, 5, 30, 74, 17, 41, 8, 38, 11, 73, 56, 12, 24, 57, 75, 13, 2, 31, 16, 44, 54, 32, 64, 15, 45, 35, 25, 71, 40, 19, 46, 26, 21, 33, 47, 52, 10, 70, 43, 14, 49, 20, 63, 3, 34, 53, 9, 27, 18, 50, 22, 51, 68","5","7325547"
"45, 55, 8, 15, 58, 74, 33, 34, 17, 35, 25, 19, 52, 10, 68, 12, 9, 42, 70, 44, 4, 18, 59, 2, 37, 65, 31, 3, 16, 40, 28, 39, 14, 7, 36, 30, 32, 57, 56, 73, 72, 63, 6, 5, 46, 67, 24, 60, 51, 66, 50, 61, 62, 26, 13, 53, 75, 69, 47, 43, 21, 54, 41, 29, 48, 71, 11, 20, 64, 23, 22, 38, 1, 49, 27","55, 2, 19, 39, 62, 30, 38, 29, 15, 25, 75, 16, 51, 45, 44, 72, 46, 18, 37, 13, 64, 69, 4, 33, 49, 20, 73, 56, 21, 68, 53, 10, 1, 47, 12, 34, 70, 54, 43, 36, 61, 41, 58, 52, 23, 66, 9, 11, 22, 7, 24, 8, 32, 27, 26, 31, 35, 14, 42, 3, 48, 65, 71, 28, 67, 6, 74, 17, 63, 59, 40, 50, 5, 60, 57","3","7325547"
"42, 69, 41, 40, 45, 23, 48, 64, 24, 5, 12, 75, 30, 25, 28, 71, 73, 68, 39, 36, 56, 67, 44, 27, 52, 20, 26, 7, 8, 59, 62, 58, 43, 4, 49, 21, 65, 74, 61, 17, 31, 63, 13, 72, 47, 6, 46, 50, 38, 53, 60, 54, 15, 55, 18, 32, 22, 16, 34, 2, 51, 10, 66, 1, 11, 14, 57, 9, 70, 37, 33, 35, 19, 29, 3","10, 47, 14, 49, 22, 28, 69, 8, 59, 27, 56, 58, 52, 45, 64, 41, 40, 38, 30, 53, 29, 73, 4, 50, 32, 57, 25, 21, 36, 68, 75, 19, 39, 18, 20, 26, 17, 43, 34, 15, 37, 33, 60, 51, 70, 71, 11, 2, 66, 42, 6, 72, 62, 48, 5, 9, 35, 31, 44, 74, 67, 61, 54, 16, 65, 3, 63, 46, 7, 24, 1, 23, 12, 13, 55","2","7325547"
"75, 42, 18, 34, 4, 31, 24, 49, 29, 21, 62, 67, 35, 71, 19, 14, 8, 73, 2, 10, 9, 6, 48, 39, 23, 52, 63, 61, 25, 27, 22, 15, 11, 51, 45, 64, 13, 50, 7, 1, 55, 40, 58, 57, 38, 69, 47, 41, 72, 3, 26, 74, 46, 33, 53, 56, 59, 36, 28, 44, 70, 12, 43, 54, 68, 30, 20, 16, 32, 66, 5, 60, 65, 17, 37","41, 64, 39, 29, 57, 16, 28, 31, 51, 1, 47, 6, 4, 74, 48, 54, 43, 44, 59, 32, 52, 66, 9, 14, 53, 17, 37, 70, 8, 71, 73, 75, 63, 26, 2, 12, 3, 23, 24, 68, 40, 56, 50, 34, 13, 45, 62, 30, 33, 22, 15, 61, 72, 69, 42, 27, 21, 55, 10, 19, 25, 67, 65, 46, 36, 35, 49, 38, 18, 60, 58, 20, 11, 7, 5","3","7325547"
"58, 51, 40, 36, 54, 10, 33, 18, 28, 62, 61, 50, 13, 71, 31, 69, 29, 41, 32, 8, 46, 15, 16, 56, 60, 47, 19, 37, 70, 52, 2, 43, 45, 75, 55, 64, 7, 35, 22, 44, 66, 49, 11, 48, 67, 42, 4, 74, 6, 23, 14, 57, 27, 38, 12, 21, 5, 25, 26, 24, 73, 1, 20, 30, 39, 17, 68, 53, 34, 72, 59, 9, 3, 65, 63","52, 40, 30, 46, 63, 21, 55, 54, 22, 34, 48, 41, 17, 72, 61, 68, 7, 39, 56, 26, 27, 33, 24, 31, 53, 36, 11, 32, 58, 50, 28, 44, 71, 12, 8, 65, 2, 69, 16, 62, 14, 75, 45, 38, 47, 59, 35, 13, 23, 43, 67, 73, 51, 49, 60, 9, 20, 18, 37, 66, 19, 42, 64, 57, 29, 5, 10, 1, 3, 25, 4, 6, 74, 70, 15","1","7325547"
"47, 34, 61, 4, 24, 59, 70, 25, 11, 74, 54, 56, 16, 44, 73, 45, 7, 29, 62, 71, 63, 2, 53, 50, 18, 55, 67, 3, 10, 41, 36, 26, 21, 75, 20, 52, 19, 14, 43, 17, 1, 42, 9, 35, 64, 28, 60, 51, 33, 8, 65, 15, 6, 48, 38, 68, 22, 57, 30, 39, 66, 31, 72, 58, 27, 13, 46, 23, 32, 69, 40, 49, 12, 37, 5","43, 18, 66, 70, 47, 56, 21, 26, 72, 37, 9, 5, 8, 12, 19, 52, 35, 49, 15, 45, 39, 65, 42, 28, 16, 22, 3, 40, 53, 63, 57, 74, 31, 54, 61, 14, 24, 73, 68, 4, 60, 6, 7, 10, 50, 46, 30, 11, 64, 58, 41, 51, 27, 1, 23, 33, 69, 32, 29, 17, 25, 20, 55, 67, 44, 62, 36, 48, 2, 75, 71, 13, 38, 34, 59","3","7325547"
"46, 24, 40, 57, 73, 60, 39, 58, 42, 68, 14, 7, 18, 29, 8, 21, 23, 12, 15, 53, 44, 11, 19, 31, 35, 47, 63, 34, 74, 45, 61, 26, 22, 50, 30, 28, 41, 54, 38, 27, 67, 10, 4, 36, 13, 37, 71, 59, 66, 33, 49, 1, 9, 75, 51, 69, 48, 3, 5, 25, 72, 70, 56, 65, 52, 64, 43, 62, 32, 20, 17, 2, 16, 55, 6","48, 21, 1, 29, 26, 16, 54, 9, 7, 3, 23, 24, 5, 11, 65, 18, 6, 2, 70, 40, 25, 58, 72, 19, 47, 75, 8, 61, 44, 42, 34, 46, 60, 4, 62, 51, 10, 12, 53, 39, 32, 30, 59, 66, 64, 31, 15, 56, 57, 55, 63, 17, 43, 67, 36, 52, 74, 20, 49, 33, 41, 45, 73, 35, 68, 22, 69, 13, 71, 14, 37, 38, 28, 27, 50","3","7325547"
"65, 14, 16, 13, 24, 4, 45, 30, 74, 60, 55, 8, 11, 68, 39, 9, 69, 21, 70, 42, 62, 61, 71, 36, 6, 35, 58, 50, 31, 52, 56, 18, 66, 38, 23, 48, 44, 54, 17, 49, 57, 51, 47, 34, 29, 20, 2, 19, 25, 28, 41, 59, 63, 43, 22, 26, 1, 67, 12, 27, 72, 32, 5, 53, 64, 75, 37, 73, 46, 3, 40, 7, 10, 15, 33","14, 48, 60, 22, 36, 50, 16, 66, 13, 24, 47, 75, 57, 30, 74, 72, 1, 45, 2, 3, 27, 37, 65, 41, 40, 62, 39, 29, 46, 17, 70, 53, 51, 31, 68, 18, 34, 38, 52, 8, 26, 54, 19, 44, 49, 11, 59, 63, 33, 55, 69, 7, 71, 42, 35, 23, 43, 10, 73, 9, 32, 20, 67, 6, 5, 21, 28, 25, 64, 56, 12, 61, 58, 4, 15","4","7325547"
"13, 59, 48, 71, 47, 42, 29, 1, 14, 63, 12, 55, 15, 43, 31, 32, 64, 65, 25, 73, 56, 49, 26, 28, 51, 30, 75, 10, 62, 11, 9, 8, 67, 24, 37, 41, 4, 18, 72, 68, 20, 2, 36, 7, 3, 53, 45, 21, 27, 23, 34, 61, 66, 22, 38, 5, 50, 40, 19, 74, 33, 69, 54, 60, 6, 46, 58, 70, 57, 16, 17, 44, 52, 39, 35","10, 49, 43, 66, 62, 37, 27, 51, 1, 13, 14, 42, 26, 58, 44, 18, 52, 45, 9, 60, 55, 16, 68, 8, 34, 35, 46, 48, 5, 72, 31, 4, 20, 12, 41, 30, 57, 15, 28, 36, 3, 73, 63, 25, 21, 33, 29, 61, 74, 24, 71, 6, 69, 40, 75, 23, 17, 53, 70, 22, 19, 47, 67, 54, 56, 59, 64, 7, 38, 50, 2, 11, 32, 65, 39","3","7325547"
"7, 38, 29, 19, 51, 16, 74, 28, 71, 26, 64, 54, 47, 69, 62, 3, 15, 48, 59, 13, 37, 2, 25, 60, 70, 1, 65, 34, 55, 43, 75, 24, 61, 39, 5, 23, 4, 46, 35, 56, 32, 10, 17, 44, 73, 42, 67, 52, 20, 18, 50, 21, 22, 6, 41, 8, 30, 53, 45, 66, 31, 63, 72, 57, 14, 9, 36, 40, 58, 33, 12, 68, 11, 49, 27","46, 40, 66, 18, 35, 61, 17, 16, 27, 39, 63, 4, 34, 5, 29, 23, 24, 1, 9, 54, 28, 37, 49, 52, 30, 72, 3, 43, 7, 12, 13, 50, 6, 51, 38, 55, 45, 11, 59, 25, 53, 68, 62, 32, 60, 26, 2, 41, 47, 8, 31, 64, 71, 69, 21, 14, 33, 20, 57, 42, 56, 36, 74, 70, 58, 10, 75, 15, 44, 67, 48, 65, 22, 73, 19","2","7325547"
"21, 12, 16, 64, 20, 44, 23, 68, 19, 43, 50, 33, 69, 4, 31, 72, 57, 15, 2, 10, 27, 61, 34, 25, 9, 36, 35, 30, 8, 3, 26, 40, 13, 48, 28, 14, 56, 7, 52, 75, 42, 49, 18, 5, 37, 51, 55, 6, 46, 17, 41, 54, 59, 47, 11, 45, 58, 73, 65, 32, 29, 22, 38, 67, 24, 74, 66, 39, 62, 71, 53, 60, 1, 63, 70","19, 29, 17, 33, 11, 37, 68, 3, 13, 1, 64, 31, 63, 48, 60, 27, 2, 66, 53, 12, 30, 44, 39, 24, 32, 9, 14, 20, 18, 74, 25, 41, 72, 4, 73, 38, 62, 52, 7, 69, 57, 50, 26, 45, 58, 55, 23, 35, 47, 34, 40, 75, 49, 51, 46, 21, 67, 5, 10, 22, 70, 15, 6, 71, 8, 16, 65, 61, 42, 43, 56, 36, 54, 59, 28","7","7325547"
"27, 36, 44, 58, 47, 74, 29, 67, 2, 7, 11, 59, 53, 8, 26, 12, 24, 63, 60, 40, 48, 20, 42, 4, 1, 52, 31, 17, 15, 33, 16, 9, 56, 41, 18, 65, 23, 14, 37, 13, 32, 51, 46, 6, 72, 28, 38, 25, 71, 70, 30, 49, 3, 39, 50, 43, 68, 22, 19, 55, 73, 64, 10, 35, 21, 57, 5, 45, 75, 69, 66, 34, 54, 62, 61","18, 30, 9, 53, 42, 58, 60, 16, 8, 57, 75, 73, 29, 13, 56, 37, 36, 28, 44, 20, 67, 69, 17, 54, 3, 65, 41, 26, 7, 46, 1, 2, 34, 12, 74, 32, 14, 63, 25, 68, 45, 40, 39, 4, 52, 38, 51, 48, 6, 24, 22, 59, 70, 64, 66, 27, 55, 5, 31, 10, 47, 15, 21, 72, 50, 19, 35, 11, 33, 71, 23, 61, 43, 49, 62","3","7325547"
"39, 13, 6, 57, 56, 11, 29, 20, 69, 50, 1, 70, 67, 68, 40, 35, 26, 60, 61, 32, 49, 43, 12, 48, 51, 18, 15, 22, 41, 58, 71, 52, 3, 10, 24, 47, 36, 16, 64, 73, 4, 62, 25, 31, 8, 65, 21, 53, 72, 27, 74, 14, 45, 34, 28, 38, 33, 9, 30, 54, 63, 66, 5, 19, 44, 46, 75, 42, 59, 55, 17, 23, 7, 2, 37","5, 63, 59, 11, 28, 27, 67, 60, 3, 39, 74, 73, 2, 64, 17, 42, 68, 14, 49, 53, 12, 1, 62, 4, 25, 43, 66, 6, 19, 55, 22, 10, 37, 24, 7, 33, 41, 50, 70, 26, 31, 40, 15, 45, 34, 56, 47, 71, 16, 23, 54, 44, 61, 69, 36, 75, 30, 18, 48, 52, 57, 35, 51, 9, 21, 29, 65, 20, 8, 46, 32, 72, 38, 58, 13","4","7325547"
"53, 29, 1, 74, 69, 45, 60, 75, 67, 23, 8, 28, 63, 39, 41, 6, 21, 62, 70, 48, 33, 4, 25, 20, 12, 59, 38, 64, 15, 26, 13, 61, 32, 5, 27, 24, 47, 16, 68, 50, 3, 55, 72, 43, 19, 71, 11, 30, 46, 54, 40, 57, 49, 22, 36, 58, 42, 18, 52, 73, 66, 9, 51, 65, 34, 7, 44, 56, 35, 10, 37, 31, 17, 2, 14","60, 30, 15, 70, 62, 68, 12, 45, 48, 14, 54, 16, 10, 13, 57, 17, 6, 7, 43, 1, 35, 58, 36, 26, 64, 49, 24, 39, 18, 34, 20, 4, 23, 32, 55, 2, 31, 44, 50, 9, 27, 40, 11, 66, 37, 53, 21, 41, 19, 52, 51, 73, 75, 29, 74, 61, 72, 65, 25, 46, 56, 3, 42, 22, 69, 63, 28, 59, 5, 71, 8, 33, 67, 47, 38","5","7325547"
"70, 1, 56, 4, 47, 19, 36, 43, 41, 11, 49, 8, 59, 45, 12, 57, 67, 53, 71, 13, 73, 52, 31, 5, 69, 22, 26, 66, 62, 75, 18, 35, 24, 17, 63, 33, 40, 50, 6, 61, 65, 15, 2, 74, 21, 34, 27, 44, 72, 32, 30, 46, 16, 42, 38, 9, 51, 29, 10, 48, 20, 7, 39, 68, 58, 3, 23, 64, 55, 60, 14, 25, 54, 28, 37","54, 31, 3, 21, 74, 39, 27, 40, 59, 34, 6, 37, 53, 14, 29, 52, 55, 2, 33, 7, 48, 5, 46, 51, 25, 68, 47, 12, 73, 56, 15, 13, 67, 22, 16, 57, 44, 41, 4, 18, 26, 50, 1, 49, 63, 20, 36, 61, 58, 8, 9, 10, 75, 38, 28, 71, 70, 64, 45, 42, 17, 23, 66, 43, 35, 65, 62, 30, 24, 11, 19, 72, 60, 32, 69","5","7325547"
"36, 68, 73, 31, 64, 75, 43, 34, 70, 19, 33, 17, 72, 63, 54, 11, 26, 35, 16, 57, 8, 21, 29, 44, 62, 9, 39, 15, 6, 66, 48, 56, 30, 67, 20, 52, 12, 53, 32, 13, 37, 40, 51, 45, 50, 49, 25, 69, 60, 59, 38, 2, 46, 61, 10, 55, 47, 4, 1, 7, 65, 42, 74, 3, 71, 14, 27, 41, 23, 18, 5, 28, 58, 22, 24","11, 20, 15, 64, 18, 49, 57, 27, 6, 52, 40, 59, 29, 24, 17, 47, 22, 66, 65, 54, 44, 1, 19, 4, 70, 36, 14, 53, 12, 69, 37, 28, 32, 31, 33, 58, 35, 56, 75, 45, 71, 8, 7, 67, 46, 30, 60, 73, 2, 16, 34, 5, 25, 43, 72, 3, 63, 21, 48, 26, 38, 68, 61, 10, 42, 51, 13, 55, 41, 62, 23, 50, 39, 9, 74","3","7325547"
"44, 22, 46, 17, 70, 69, 4, 58, 8, 16, 10, 65, 24, 21, 75, 27, 29, 68, 55, 11, 63, 23, 40, 12, 1, 18, 20, 2, 45, 13, 31, 64, 53, 56, 59, 71, 50, 7, 49, 66, 38, 33, 57, 74, 34, 25, 30, 52, 60, 54, 3, 43, 39, 41, 72, 9, 48, 36, 35, 61, 28, 67, 14, 47, 32, 62, 6, 42, 15, 73, 37, 19, 5, 26, 51","2, 39, 67, 52, 13, 3, 31, 26, 16, 18, 37, 19, 11, 54, 5, 72, 24, 59, 58, 46, 60, 28, 30, 62, 10, 29, 6, 56, 69, 70, 65, 36, 12, 20, 50, 48, 33, 55, 9, 15, 73, 44, 45, 25, 38, 75, 42, 64, 17, 74, 8, 41, 27, 47, 21, 53, 32, 66, 23, 68, 43, 49, 4, 40, 34, 51, 14, 61, 71, 22, 63, 35, 7, 57, 1","3","7325547"
"22, 74, 56, 1, 58, 13, 64, 4, 40, 75, 17, 3, 5, 66, 35, 63, 62, 61, 45, 6, 15, 54, 10, 21, 55, 37, 19, 51, 50, 49, 26, 42, 31, 46, 25, 18, 7, 12, 27, 8, 14, 68, 33, 52, 38, 72, 71, 2, 36, 32, 41, 23, 53, 43, 16, 34, 48, 29, 11, 28, 73, 24, 20, 44, 65, 30, 9, 67, 47, 59, 69, 39, 57, 60, 70","17, 36, 26, 29, 15, 57, 50, 52, 7, 61, 10, 24, 2, 47, 67, 34, 9, 60, 4, 66, 35, 40, 49, 55, 16, 3, 64, 13, 14, 71, 33, 48, 20, 41, 42, 31, 22, 56, 73, 63, 44, 11, 45, 5, 32, 51, 28, 70, 46, 65, 43, 21, 30, 38, 25, 39, 62, 18, 37, 75, 53, 69, 58, 59, 27, 8, 54, 74, 72, 19, 12, 23, 1, 6, 68","3","7325547"
"39, 29, 23, 12, 24, 10, 60, 9, 46, 50, 56, 14, 4, 68, 62, 66, 75, 64, 49, 71, 57, 65, 28, 35, 73, 25, 45, 16, 61, 69, 47, 37, 41, 44, 15, 59, 6, 70, 51, 7, 17, 30, 27, 3, 67, 55, 40, 5, 72, 58, 38, 21, 1, 8, 26, 33, 48, 2, 11, 42, 36, 31, 63, 53, 52, 54, 20, 13, 74, 19, 18, 34, 32, 43, 22","63, 49, 31, 19, 39, 43, 64, 38, 24, 75, 47, 42, 73, 20, 14, 37, 11, 4, 22, 72, 68, 36, 6, 18, 3, 30, 61, 2, 59, 70, 15, 8, 48, 62, 33, 60, 69, 57, 44, 40, 58, 54, 45, 23, 7, 29, 25, 56, 21, 46, 71, 74, 50, 65, 41, 10, 5, 16, 53, 35, 51, 34, 13, 9, 32, 27, 28, 67, 52, 26, 17, 12, 66, 1, 55","4","7325547"
"38, 33, 6, 53, 59, 7, 50, 73, 74, 30, 17, 44, 72, 27, 28, 35, 19, 49, 4, 37, 41, 42, 47, 39, 26, 11, 43, 10, 64, 34, 70, 36, 63, 8, 22, 29, 66, 61, 31, 16, 69, 48, 51, 75, 62, 57, 40, 9, 32, 3, 45, 1, 18, 54, 46, 71, 65, 25, 13, 68, 56, 23, 24, 15, 12, 20, 52, 5, 55, 60, 2, 21, 14, 67, 58","69, 24, 8, 49, 10, 35, 58, 56, 53, 43, 71, 52, 70, 30, 72, 5, 41, 37, 73, 13, 59, 32, 19, 18, 7, 75, 26, 31, 16, 20, 45, 6, 2, 42, 23, 57, 51, 9, 65, 12, 68, 74, 15, 62, 40, 25, 60, 29, 1, 48, 11, 44, 17, 38, 28, 50, 47, 61, 21, 55, 33, 39, 34, 27, 64, 22, 46, 4, 66, 63, 67, 54, 36, 3, 14","4","7325547"
"36, 58, 42, 17, 73, 30, 10, 9, 59, 24, 6, 25, 70, 49, 50, 56, 21, 7, 44, 18, 19, 34, 23, 16, 4, 26, 63, 61, 22, 47, 31, 3, 35, 29, 51, 28, 14, 11, 2, 48, 67, 53, 52, 45, 5, 68, 57, 43, 62, 37, 39, 74, 65, 46, 64, 20, 12, 75, 27, 13, 54, 1, 33, 60, 40, 72, 41, 66, 55, 15, 38, 8, 32, 71, 69","6, 16, 14, 5, 44, 74, 3, 50, 75, 18, 65, 53, 64, 51, 42, 28, 60, 29, 59, 12, 62, 32, 4, 20, 48, 21, 67, 35, 71, 25, 30, 10, 72, 11, 58, 22, 2, 27, 13, 7, 36, 1, 17, 55, 31, 45, 19, 37, 69, 43, 9, 49, 63, 61, 24, 8, 52, 39, 68, 46, 34, 38, 26, 54, 66, 41, 73, 40, 15, 33, 70, 23, 57, 56, 47","7","7325547"
"18, 12, 58, 74, 1, 73, 68, 51, 38, 14, 25, 23, 59, 36, 9, 42, 75, 54, 27, 49, 56, 40, 63, 55, 28, 67, 8, 61, 32, 34, 64, 66, 26, 57, 69, 53, 60, 71, 52, 65, 19, 7, 37, 2, 5, 6, 20, 22, 16, 62, 11, 39, 35, 48, 45, 24, 43, 30, 72, 47, 33, 4, 50, 46, 15, 29, 3, 10, 17, 31, 41, 44, 21, 70, 13","30, 32, 55, 29, 4, 20, 44, 74, 73, 66, 17, 24, 11, 42, 46, 69, 19, 62, 47, 16, 35, 27, 40, 72, 21, 54, 36, 9, 48, 70, 26, 75, 41, 68, 64, 1, 50, 12, 6, 49, 56, 22, 15, 28, 61, 45, 51, 14, 52, 10, 18, 38, 31, 53, 7, 58, 5, 25, 59, 23, 39, 67, 57, 2, 65, 71, 34, 33, 13, 63, 43, 60, 37, 8, 3","3","7325547"
