"sigma_o","sigma_x","Number of Components","Seed"
"14, 73, 98, 67, 80, 16, 68, 48, 45, 42, 74, 1, 52, 91, 75, 54, 5, 47, 79, 59, 76, 28, 85, 81, 96, 43, 32, 26, 7, 18, 12, 100, 61, 57, 13, 24, 95, 34, 4, 19, 38, 86, 9, 39, 71, 33, 88, 53, 35, 11, 29, 58, 89, 55, 82, 64, 23, 93, 99, 2, 22, 65, 10, 41, 30, 27, 49, 97, 3, 78, 31, 70, 84, 46, 21, 25, 51, 56, 37, 62, 92, 87, 15, 60, 36, 17, 44, 63, 8, 77, 90, 6, 40, 66, 83, 94, 72, 50, 20, 69","1, 13, 2, 93, 24, 5, 35, 84, 10, 59, 6, 9, 26, 71, 63, 36, 48, 38, 34, 83, 14, 33, 29, 16, 64, 40, 70, 53, 8, 58, 43, 57, 42, 52, 90, 76, 19, 39, 62, 54, 95, 7, 31, 37, 44, 77, 80, 100, 86, 92, 61, 45, 91, 60, 99, 30, 98, 68, 56, 69, 46, 88, 47, 85, 89, 32, 75, 21, 25, 12, 97, 4, 22, 65, 17, 41, 81, 66, 3, 96, 78, 49, 87, 50, 94, 27, 15, 73, 72, 74, 51, 55, 67, 79, 11, 23, 18, 28, 82, 20","4","4873077"
"88, 54, 8, 68, 24, 15, 38, 98, 4, 35, 86, 32, 53, 16, 29, 60, 50, 97, 25, 42, 74, 95, 34, 46, 45, 99, 23, 39, 48, 41, 65, 72, 52, 70, 37, 36, 28, 30, 91, 17, 33, 67, 3, 22, 31, 63, 55, 43, 66, 44, 76, 62, 40, 84, 14, 92, 79, 47, 75, 90, 7, 64, 56, 83, 85, 10, 51, 2, 21, 6, 93, 19, 77, 100, 81, 27, 26, 49, 5, 71, 59, 78, 96, 58, 87, 73, 69, 94, 18, 12, 89, 80, 13, 9, 57, 61, 11, 1, 20, 82","54, 39, 55, 40, 44, 93, 96, 56, 42, 61, 23, 51, 3, 98, 74, 21, 72, 63, 50, 66, 88, 10, 5, 52, 67, 37, 18, 95, 8, 47, 85, 15, 97, 58, 28, 20, 16, 26, 53, 99, 70, 49, 29, 65, 6, 73, 32, 78, 1, 91, 86, 22, 69, 14, 82, 80, 27, 43, 59, 81, 83, 41, 92, 33, 2, 34, 64, 46, 30, 38, 7, 24, 12, 57, 90, 71, 11, 89, 13, 62, 35, 36, 45, 75, 68, 76, 9, 4, 19, 87, 79, 31, 84, 48, 77, 60, 94, 100, 17, 25","2","4873077"
"91, 48, 53, 20, 47, 57, 62, 49, 17, 55, 43, 82, 85, 93, 61, 7, 15, 77, 37, 83, 76, 98, 10, 21, 86, 94, 84, 60, 9, 31, 74, 14, 38, 96, 46, 65, 80, 22, 2, 23, 63, 78, 75, 24, 50, 16, 87, 45, 59, 88, 36, 40, 18, 29, 66, 13, 30, 11, 92, 25, 67, 4, 5, 89, 39, 54, 70, 33, 52, 58, 44, 69, 26, 72, 90, 34, 28, 8, 19, 97, 41, 3, 99, 100, 64, 27, 12, 79, 56, 81, 1, 71, 51, 35, 95, 68, 73, 6, 42, 32","36, 39, 84, 76, 13, 56, 71, 25, 59, 35, 88, 89, 94, 50, 85, 27, 26, 83, 29, 65, 61, 17, 78, 97, 92, 15, 23, 7, 69, 33, 47, 82, 43, 77, 72, 18, 52, 9, 44, 11, 90, 20, 22, 75, 100, 66, 53, 68, 91, 2, 54, 99, 40, 67, 55, 62, 80, 32, 16, 73, 14, 51, 6, 87, 8, 95, 12, 46, 28, 81, 58, 24, 34, 49, 38, 86, 48, 21, 63, 37, 79, 70, 41, 3, 1, 60, 96, 4, 64, 57, 31, 10, 42, 30, 19, 74, 5, 93, 98, 45","4","4873077"
"25, 16, 100, 93, 86, 81, 4, 5, 40, 7, 20, 64, 76, 26, 73, 84, 94, 43, 34, 13, 79, 61, 48, 17, 97, 44, 95, 59, 2, 51, 42, 8, 21, 49, 10, 29, 98, 88, 50, 24, 69, 41, 85, 38, 35, 12, 54, 60, 3, 28, 83, 53, 99, 58, 70, 23, 31, 67, 18, 32, 36, 82, 52, 65, 96, 66, 22, 1, 75, 57, 91, 72, 45, 30, 37, 56, 71, 14, 90, 27, 46, 11, 55, 92, 89, 77, 74, 87, 63, 78, 39, 15, 6, 80, 33, 9, 47, 62, 68, 19","69, 2, 20, 56, 66, 32, 7, 19, 5, 90, 99, 84, 71, 10, 82, 35, 15, 39, 13, 61, 77, 87, 27, 28, 73, 1, 52, 94, 31, 43, 30, 62, 79, 67, 48, 98, 51, 21, 29, 41, 96, 75, 50, 76, 55, 72, 4, 86, 88, 34, 11, 25, 59, 65, 38, 49, 18, 22, 8, 6, 12, 53, 78, 64, 89, 58, 46, 42, 3, 60, 93, 95, 24, 54, 44, 17, 40, 45, 68, 91, 16, 23, 70, 26, 80, 92, 33, 85, 9, 63, 81, 97, 14, 36, 47, 37, 74, 83, 100, 57","5","4873077"
"48, 72, 66, 86, 78, 3, 36, 34, 94, 33, 24, 46, 42, 17, 80, 47, 18, 15, 2, 39, 63, 9, 21, 22, 16, 50, 84, 54, 71, 77, 44, 91, 11, 58, 70, 38, 92, 60, 89, 95, 75, 13, 82, 61, 32, 90, 96, 76, 55, 87, 49, 59, 85, 81, 40, 68, 8, 51, 19, 20, 26, 98, 37, 99, 28, 100, 25, 23, 4, 10, 64, 31, 1, 29, 83, 7, 43, 88, 45, 67, 6, 69, 74, 5, 79, 62, 93, 12, 14, 35, 57, 97, 52, 41, 56, 65, 53, 73, 30, 27","1, 29, 26, 95, 22, 68, 67, 48, 64, 79, 97, 84, 9, 70, 30, 69, 4, 75, 100, 3, 11, 83, 34, 10, 58, 56, 55, 59, 12, 13, 99, 76, 45, 81, 57, 33, 23, 74, 20, 63, 31, 36, 32, 86, 7, 71, 82, 51, 28, 38, 21, 27, 54, 16, 53, 18, 43, 91, 87, 40, 88, 39, 44, 90, 92, 98, 5, 47, 19, 77, 15, 49, 72, 65, 25, 61, 8, 50, 96, 24, 2, 14, 93, 62, 73, 37, 6, 85, 41, 60, 35, 17, 42, 78, 94, 46, 89, 66, 52, 80","7","4873077"
"12, 19, 13, 60, 3, 32, 52, 55, 91, 71, 25, 9, 54, 39, 97, 53, 41, 74, 67, 29, 82, 50, 51, 11, 16, 14, 1, 44, 24, 68, 40, 26, 31, 22, 90, 21, 2, 88, 27, 83, 92, 100, 77, 84, 72, 80, 35, 38, 46, 73, 49, 42, 79, 96, 18, 48, 99, 64, 87, 10, 45, 5, 37, 20, 65, 6, 78, 43, 7, 94, 63, 95, 69, 59, 8, 17, 47, 4, 98, 36, 81, 28, 86, 89, 61, 33, 23, 57, 56, 85, 75, 58, 66, 34, 70, 62, 76, 15, 30, 93","69, 25, 32, 56, 39, 83, 37, 8, 50, 20, 11, 27, 87, 62, 96, 3, 74, 12, 72, 22, 86, 60, 44, 85, 1, 5, 35, 89, 94, 15, 23, 95, 41, 43, 4, 71, 58, 48, 57, 81, 99, 42, 93, 70, 65, 28, 64, 10, 78, 21, 90, 17, 66, 51, 75, 26, 68, 45, 73, 63, 6, 53, 100, 29, 52, 76, 9, 18, 47, 49, 36, 13, 16, 61, 92, 19, 33, 2, 34, 31, 40, 80, 84, 77, 79, 97, 54, 91, 67, 30, 88, 59, 98, 7, 46, 55, 14, 82, 24, 38","3","4873077"
"28, 7, 57, 46, 60, 6, 69, 81, 48, 20, 34, 50, 52, 68, 76, 8, 2, 24, 40, 73, 29, 54, 91, 63, 82, 89, 96, 62, 86, 45, 94, 75, 41, 26, 92, 25, 77, 83, 11, 35, 97, 13, 64, 37, 70, 38, 32, 43, 90, 19, 16, 23, 27, 21, 65, 31, 67, 72, 36, 12, 51, 56, 4, 30, 85, 33, 9, 22, 61, 80, 44, 18, 99, 87, 95, 10, 58, 55, 74, 53, 17, 39, 49, 79, 59, 66, 78, 3, 84, 88, 14, 15, 100, 42, 1, 71, 47, 98, 5, 93","9, 11, 43, 68, 44, 69, 73, 79, 64, 35, 5, 82, 99, 18, 30, 83, 41, 20, 34, 47, 93, 91, 70, 21, 33, 19, 46, 81, 95, 14, 65, 97, 57, 72, 76, 39, 37, 48, 96, 24, 85, 58, 89, 88, 15, 92, 12, 4, 6, 28, 51, 56, 71, 87, 32, 86, 25, 66, 78, 8, 3, 53, 27, 100, 26, 49, 1, 40, 75, 10, 74, 29, 42, 61, 22, 2, 63, 80, 17, 38, 50, 36, 84, 77, 55, 7, 54, 45, 60, 90, 52, 67, 23, 94, 16, 31, 13, 59, 62, 98","6","4873077"
"40, 32, 93, 66, 84, 24, 62, 52, 36, 83, 8, 38, 17, 34, 89, 53, 25, 74, 90, 100, 50, 9, 76, 99, 92, 20, 26, 65, 22, 82, 54, 21, 56, 75, 64, 60, 42, 6, 59, 85, 63, 19, 37, 98, 12, 15, 49, 2, 95, 73, 81, 47, 41, 88, 29, 28, 3, 18, 69, 58, 72, 94, 70, 33, 71, 96, 1, 78, 97, 51, 23, 30, 87, 27, 7, 44, 14, 55, 48, 43, 16, 57, 10, 68, 31, 77, 46, 91, 45, 4, 79, 13, 86, 35, 5, 67, 39, 11, 61, 80","30, 100, 69, 37, 82, 70, 73, 91, 99, 12, 98, 50, 39, 7, 59, 17, 29, 28, 85, 18, 92, 88, 57, 26, 47, 8, 22, 52, 27, 77, 67, 33, 15, 42, 89, 93, 55, 64, 46, 95, 51, 31, 24, 75, 14, 53, 68, 56, 66, 81, 58, 80, 4, 6, 72, 25, 96, 49, 10, 84, 65, 16, 79, 97, 21, 38, 78, 11, 41, 13, 34, 63, 76, 20, 87, 62, 36, 83, 60, 3, 1, 5, 43, 44, 86, 2, 45, 71, 40, 35, 94, 23, 32, 61, 9, 19, 54, 90, 48, 74","5","4873077"
"16, 35, 48, 79, 56, 68, 28, 32, 54, 89, 30, 73, 9, 14, 29, 100, 6, 95, 43, 72, 49, 21, 3, 22, 60, 37, 12, 97, 70, 86, 41, 23, 82, 87, 80, 77, 78, 33, 58, 99, 11, 76, 63, 1, 66, 84, 34, 46, 15, 85, 96, 45, 8, 7, 93, 13, 39, 94, 40, 57, 25, 74, 38, 36, 50, 55, 64, 42, 4, 81, 24, 44, 10, 2, 69, 59, 19, 75, 67, 31, 47, 71, 27, 52, 51, 91, 62, 53, 98, 65, 92, 18, 20, 61, 17, 26, 83, 5, 88, 90","27, 77, 29, 99, 98, 2, 55, 37, 65, 71, 100, 88, 72, 40, 97, 79, 11, 87, 31, 67, 34, 32, 82, 80, 94, 24, 85, 50, 22, 57, 16, 81, 78, 41, 33, 3, 9, 49, 64, 48, 54, 46, 92, 59, 51, 90, 74, 95, 91, 18, 25, 20, 30, 43, 1, 68, 86, 89, 35, 13, 52, 75, 42, 17, 4, 5, 26, 53, 61, 76, 45, 36, 44, 96, 12, 60, 93, 56, 21, 14, 39, 47, 83, 38, 84, 62, 23, 8, 70, 19, 28, 73, 10, 69, 7, 6, 15, 63, 66, 58","5","4873077"
"90, 92, 4, 95, 22, 63, 88, 55, 77, 56, 32, 68, 45, 70, 31, 64, 5, 47, 69, 65, 23, 2, 79, 29, 34, 72, 80, 36, 94, 20, 30, 96, 8, 13, 50, 51, 78, 9, 75, 26, 93, 58, 28, 38, 89, 52, 74, 98, 66, 60, 49, 62, 10, 82, 76, 1, 18, 12, 57, 25, 15, 24, 84, 85, 3, 43, 97, 100, 6, 71, 81, 27, 54, 53, 86, 67, 14, 19, 21, 99, 73, 59, 91, 7, 17, 37, 61, 83, 39, 87, 11, 40, 42, 33, 16, 41, 35, 44, 48, 46","17, 69, 77, 10, 7, 9, 60, 15, 78, 40, 29, 92, 63, 23, 32, 55, 45, 97, 54, 61, 90, 50, 100, 82, 79, 68, 27, 56, 14, 58, 95, 16, 71, 86, 12, 59, 28, 1, 33, 18, 36, 13, 85, 52, 30, 34, 8, 73, 76, 57, 38, 4, 89, 41, 91, 51, 42, 20, 72, 64, 94, 25, 39, 62, 74, 37, 6, 80, 70, 2, 98, 67, 43, 88, 22, 87, 66, 11, 65, 35, 3, 96, 21, 5, 26, 24, 83, 99, 75, 49, 48, 19, 81, 46, 93, 84, 44, 31, 53, 47","4","4873077"
"51, 9, 26, 100, 97, 21, 23, 35, 33, 8, 77, 68, 28, 72, 41, 65, 22, 52, 37, 24, 32, 4, 49, 44, 11, 60, 20, 87, 91, 74, 7, 55, 88, 31, 18, 42, 64, 30, 43, 29, 67, 82, 61, 57, 19, 14, 75, 27, 95, 40, 83, 76, 94, 84, 39, 47, 34, 81, 48, 46, 73, 53, 85, 15, 86, 2, 63, 12, 3, 98, 70, 38, 96, 69, 93, 5, 92, 54, 45, 78, 89, 36, 58, 6, 79, 56, 17, 50, 99, 66, 80, 71, 16, 10, 25, 90, 1, 59, 62, 13","53, 79, 59, 67, 74, 58, 3, 78, 23, 52, 12, 9, 98, 37, 76, 72, 46, 16, 31, 34, 19, 24, 50, 66, 20, 40, 51, 39, 15, 99, 2, 7, 86, 45, 27, 87, 38, 68, 90, 30, 18, 81, 5, 33, 82, 57, 83, 95, 63, 88, 8, 97, 43, 10, 4, 77, 80, 13, 28, 85, 41, 91, 62, 6, 70, 65, 11, 89, 93, 61, 22, 26, 84, 71, 69, 75, 48, 64, 55, 42, 44, 35, 21, 100, 1, 14, 29, 17, 56, 49, 54, 32, 25, 96, 94, 60, 36, 73, 47, 92","5","4873077"
"11, 72, 90, 49, 42, 63, 50, 48, 6, 56, 69, 32, 99, 34, 37, 71, 64, 39, 4, 31, 85, 83, 67, 92, 62, 21, 2, 36, 97, 55, 45, 1, 26, 19, 61, 5, 43, 86, 81, 7, 96, 57, 41, 59, 91, 15, 29, 38, 65, 66, 12, 58, 78, 51, 100, 14, 80, 25, 74, 89, 27, 46, 77, 73, 95, 52, 44, 70, 79, 33, 60, 16, 22, 17, 20, 54, 18, 76, 3, 23, 24, 28, 82, 88, 9, 10, 40, 68, 35, 75, 93, 8, 13, 47, 84, 53, 87, 30, 94, 98","21, 2, 19, 52, 55, 3, 9, 42, 87, 13, 46, 82, 72, 5, 91, 62, 31, 90, 100, 75, 34, 70, 50, 66, 33, 51, 99, 24, 83, 6, 36, 47, 37, 18, 29, 7, 80, 26, 71, 48, 89, 85, 63, 79, 15, 73, 78, 1, 59, 17, 84, 25, 98, 76, 8, 60, 81, 96, 67, 74, 49, 58, 41, 20, 39, 4, 95, 97, 93, 88, 27, 65, 92, 94, 44, 53, 54, 43, 10, 16, 35, 56, 45, 32, 11, 38, 64, 22, 14, 86, 40, 68, 30, 57, 23, 69, 61, 12, 28, 77","4","4873077"
"76, 24, 37, 73, 36, 81, 88, 28, 27, 15, 96, 72, 12, 83, 61, 66, 10, 20, 63, 94, 49, 91, 29, 64, 35, 32, 92, 8, 69, 1, 78, 33, 46, 45, 47, 6, 30, 57, 34, 11, 40, 44, 71, 26, 48, 67, 52, 2, 80, 41, 86, 13, 50, 75, 42, 60, 85, 3, 58, 25, 82, 87, 38, 16, 5, 74, 93, 43, 59, 4, 95, 79, 56, 84, 97, 19, 100, 18, 99, 9, 77, 39, 54, 31, 14, 65, 98, 68, 22, 55, 17, 70, 21, 62, 90, 53, 51, 7, 89, 23","79, 48, 59, 22, 16, 82, 98, 5, 91, 19, 54, 39, 11, 24, 4, 10, 95, 53, 94, 100, 92, 14, 61, 87, 83, 3, 85, 17, 70, 43, 8, 15, 96, 74, 62, 73, 37, 66, 57, 67, 50, 68, 42, 9, 93, 86, 76, 78, 47, 1, 40, 64, 31, 46, 69, 72, 25, 2, 80, 63, 88, 97, 65, 21, 81, 26, 29, 41, 20, 18, 84, 33, 60, 44, 77, 45, 13, 38, 71, 75, 51, 58, 12, 36, 23, 56, 6, 89, 90, 99, 32, 34, 35, 52, 7, 55, 28, 27, 49, 30","4","4873077"
"55, 46, 6, 80, 40, 26, 95, 67, 64, 15, 45, 100, 49, 97, 94, 75, 4, 41, 30, 3, 39, 62, 36, 60, 17, 22, 69, 2, 63, 92, 86, 19, 48, 35, 71, 13, 33, 65, 77, 76, 31, 18, 98, 68, 51, 89, 21, 78, 23, 53, 8, 58, 91, 16, 54, 27, 47, 96, 10, 61, 79, 14, 70, 37, 44, 43, 88, 34, 59, 74, 24, 81, 99, 7, 9, 73, 72, 93, 83, 82, 38, 57, 52, 56, 85, 1, 12, 25, 66, 28, 84, 87, 11, 42, 90, 50, 20, 29, 32, 5","68, 1, 81, 54, 6, 37, 80, 52, 57, 66, 67, 69, 83, 14, 72, 31, 33, 88, 91, 45, 100, 58, 17, 30, 62, 24, 36, 48, 65, 47, 7, 82, 99, 74, 53, 64, 95, 32, 5, 16, 51, 96, 50, 29, 44, 98, 78, 55, 42, 9, 23, 87, 92, 43, 73, 90, 77, 19, 49, 70, 97, 86, 59, 93, 76, 84, 89, 39, 25, 35, 20, 56, 21, 34, 38, 3, 41, 61, 27, 28, 40, 15, 75, 85, 4, 22, 10, 8, 12, 71, 18, 11, 2, 94, 60, 13, 79, 46, 63, 26","5","4873077"
"89, 70, 52, 49, 18, 6, 3, 54, 95, 11, 36, 41, 79, 4, 29, 98, 68, 35, 93, 10, 81, 86, 53, 83, 51, 76, 32, 16, 72, 47, 61, 40, 43, 1, 64, 84, 65, 9, 48, 87, 23, 38, 17, 46, 20, 67, 96, 24, 78, 80, 73, 22, 39, 45, 56, 91, 2, 15, 27, 82, 75, 33, 60, 92, 26, 88, 34, 7, 77, 57, 12, 25, 42, 28, 37, 31, 97, 62, 5, 44, 71, 69, 8, 58, 59, 99, 90, 19, 63, 13, 21, 14, 94, 55, 66, 85, 100, 74, 50, 30","1, 56, 30, 9, 39, 96, 73, 81, 64, 46, 27, 13, 28, 33, 20, 14, 62, 72, 79, 57, 41, 29, 24, 38, 76, 49, 74, 92, 75, 35, 66, 54, 21, 42, 83, 43, 25, 53, 60, 7, 78, 47, 52, 8, 50, 19, 44, 91, 77, 36, 45, 4, 2, 68, 69, 63, 48, 82, 93, 5, 90, 32, 59, 86, 85, 71, 17, 94, 80, 98, 23, 87, 61, 12, 55, 65, 89, 26, 10, 100, 37, 67, 15, 11, 95, 88, 34, 40, 3, 18, 51, 16, 31, 97, 84, 22, 6, 70, 58, 99","5","4873077"
"51, 96, 80, 36, 88, 68, 39, 97, 40, 77, 30, 27, 54, 90, 67, 70, 60, 32, 17, 48, 23, 7, 85, 89, 5, 93, 91, 94, 58, 66, 53, 31, 18, 45, 12, 9, 44, 50, 76, 64, 43, 28, 79, 21, 63, 41, 24, 26, 59, 13, 52, 6, 57, 22, 16, 61, 92, 71, 34, 42, 25, 72, 99, 11, 2, 10, 87, 95, 14, 46, 65, 35, 69, 15, 74, 47, 75, 33, 20, 3, 56, 84, 73, 82, 62, 49, 19, 81, 8, 1, 100, 38, 83, 78, 37, 86, 55, 4, 29, 98","24, 59, 47, 20, 33, 86, 51, 50, 58, 65, 70, 89, 84, 73, 28, 94, 96, 87, 10, 67, 88, 45, 55, 75, 27, 90, 14, 29, 48, 81, 35, 83, 21, 39, 46, 69, 23, 78, 22, 97, 13, 31, 91, 41, 61, 53, 34, 60, 4, 66, 57, 2, 92, 32, 37, 43, 5, 6, 82, 3, 52, 18, 12, 80, 26, 76, 1, 7, 68, 25, 72, 62, 9, 49, 79, 93, 77, 63, 40, 54, 64, 42, 16, 15, 56, 30, 44, 95, 98, 99, 85, 74, 19, 38, 11, 8, 36, 100, 71, 17","5","4873077"
"3, 45, 63, 74, 84, 2, 53, 47, 21, 89, 94, 1, 32, 100, 33, 51, 16, 25, 37, 69, 29, 56, 10, 5, 7, 26, 83, 36, 82, 43, 54, 91, 11, 34, 49, 88, 70, 71, 18, 96, 78, 68, 76, 60, 93, 13, 9, 14, 64, 39, 46, 58, 85, 6, 8, 19, 72, 61, 67, 31, 87, 92, 59, 80, 41, 57, 81, 66, 90, 95, 97, 23, 65, 48, 50, 20, 55, 40, 44, 28, 98, 4, 38, 17, 27, 52, 79, 77, 86, 12, 62, 24, 22, 30, 75, 15, 35, 73, 42, 99","20, 98, 70, 10, 83, 57, 5, 94, 16, 61, 24, 18, 46, 23, 71, 92, 47, 87, 4, 80, 40, 100, 25, 38, 62, 96, 53, 67, 63, 2, 65, 79, 69, 88, 31, 75, 78, 55, 77, 76, 14, 52, 68, 11, 58, 89, 13, 95, 29, 73, 74, 3, 42, 30, 44, 99, 35, 33, 90, 1, 82, 50, 19, 45, 12, 21, 72, 49, 54, 56, 51, 34, 8, 91, 39, 7, 27, 26, 36, 59, 86, 28, 9, 22, 15, 17, 37, 60, 48, 85, 97, 81, 84, 43, 66, 93, 6, 32, 64, 41","3","4873077"
"27, 54, 53, 96, 35, 46, 98, 1, 91, 20, 59, 11, 76, 32, 52, 85, 75, 68, 70, 50, 99, 61, 21, 37, 25, 48, 57, 2, 58, 56, 84, 79, 9, 30, 43, 87, 44, 92, 86, 82, 12, 62, 36, 69, 55, 60, 23, 28, 33, 31, 39, 74, 38, 93, 7, 94, 17, 80, 3, 66, 71, 4, 6, 88, 42, 22, 47, 34, 73, 81, 45, 89, 63, 40, 100, 5, 65, 41, 64, 18, 8, 19, 90, 10, 13, 97, 77, 16, 51, 78, 14, 95, 26, 67, 29, 15, 72, 49, 83, 24","11, 89, 61, 22, 31, 81, 7, 24, 64, 35, 38, 39, 48, 10, 40, 32, 55, 47, 51, 16, 50, 96, 67, 18, 45, 19, 36, 68, 26, 75, 33, 30, 43, 69, 6, 86, 4, 53, 62, 92, 59, 71, 94, 95, 98, 12, 28, 99, 3, 84, 29, 44, 25, 91, 93, 27, 5, 37, 41, 54, 78, 20, 56, 8, 100, 21, 13, 49, 97, 46, 66, 72, 23, 80, 42, 58, 77, 63, 82, 57, 70, 60, 17, 1, 52, 9, 90, 79, 83, 65, 87, 14, 73, 88, 34, 76, 15, 85, 2, 74","4","4873077"
"93, 71, 96, 68, 19, 54, 56, 78, 29, 8, 18, 69, 63, 94, 65, 27, 55, 42, 41, 47, 32, 37, 59, 62, 58, 49, 77, 61, 33, 57, 14, 3, 74, 48, 16, 25, 44, 7, 66, 50, 75, 35, 40, 91, 83, 5, 81, 34, 38, 73, 10, 88, 60, 92, 12, 86, 23, 64, 1, 84, 31, 45, 46, 100, 26, 97, 82, 22, 2, 80, 99, 87, 76, 95, 9, 39, 90, 52, 20, 13, 24, 28, 98, 36, 43, 85, 70, 11, 15, 30, 67, 51, 17, 21, 6, 79, 89, 53, 4, 72","47, 91, 77, 15, 48, 82, 49, 9, 84, 7, 21, 26, 19, 70, 17, 68, 63, 75, 33, 2, 98, 51, 88, 31, 14, 43, 29, 30, 37, 20, 54, 80, 71, 27, 35, 40, 90, 97, 74, 79, 5, 96, 1, 64, 8, 78, 92, 59, 87, 81, 3, 76, 18, 55, 22, 46, 50, 62, 11, 56, 58, 16, 89, 94, 13, 45, 10, 23, 85, 42, 93, 99, 6, 69, 39, 60, 73, 25, 24, 66, 36, 95, 100, 61, 86, 83, 4, 32, 72, 34, 53, 57, 38, 44, 65, 12, 41, 52, 28, 67","3","4873077"
"94, 95, 29, 90, 32, 77, 53, 82, 91, 39, 62, 51, 12, 7, 56, 71, 28, 89, 69, 3, 36, 92, 66, 49, 68, 98, 9, 8, 61, 88, 79, 64, 73, 100, 31, 19, 16, 65, 21, 27, 75, 55, 59, 85, 25, 81, 33, 20, 83, 87, 40, 50, 34, 45, 60, 58, 74, 13, 63, 2, 93, 38, 57, 78, 22, 41, 42, 24, 80, 10, 23, 96, 18, 37, 43, 11, 54, 47, 76, 4, 6, 97, 84, 99, 15, 1, 14, 72, 67, 46, 48, 30, 26, 70, 35, 44, 52, 5, 86, 17","4, 45, 57, 55, 22, 43, 25, 71, 15, 60, 100, 69, 19, 68, 98, 7, 90, 92, 11, 56, 27, 1, 72, 62, 96, 76, 49, 33, 29, 46, 14, 86, 81, 51, 47, 20, 59, 42, 37, 54, 73, 10, 50, 2, 91, 94, 65, 87, 78, 39, 77, 58, 40, 8, 85, 63, 9, 64, 79, 17, 48, 95, 31, 97, 18, 23, 99, 38, 28, 84, 41, 35, 36, 61, 34, 83, 93, 70, 67, 53, 52, 24, 82, 30, 21, 44, 80, 6, 26, 88, 13, 12, 3, 5, 32, 89, 75, 66, 74, 16","7","4873077"
"36, 67, 14, 22, 56, 55, 18, 20, 5, 11, 52, 21, 73, 80, 90, 29, 51, 79, 87, 50, 59, 2, 69, 12, 16, 63, 31, 84, 100, 40, 8, 94, 17, 54, 33, 62, 95, 89, 60, 72, 96, 82, 93, 66, 7, 9, 75, 78, 13, 46, 91, 49, 85, 6, 81, 32, 61, 4, 92, 37, 27, 43, 26, 74, 86, 68, 64, 28, 45, 23, 15, 88, 98, 24, 30, 53, 47, 10, 39, 3, 25, 97, 99, 44, 70, 76, 42, 35, 38, 57, 83, 71, 19, 41, 1, 34, 77, 48, 65, 58","6, 13, 80, 88, 55, 52, 72, 98, 18, 28, 85, 45, 25, 73, 16, 74, 43, 57, 40, 64, 65, 19, 14, 24, 37, 67, 54, 66, 33, 42, 20, 56, 5, 91, 50, 83, 79, 86, 15, 26, 89, 60, 32, 100, 76, 62, 30, 84, 68, 71, 3, 38, 41, 17, 8, 46, 39, 29, 58, 87, 90, 53, 69, 61, 51, 1, 47, 78, 35, 11, 75, 12, 49, 36, 31, 2, 27, 48, 9, 77, 96, 93, 21, 63, 44, 95, 22, 82, 7, 94, 23, 4, 92, 59, 99, 70, 34, 81, 97, 10","2","4873077"
"74, 16, 62, 39, 20, 81, 95, 92, 63, 59, 69, 96, 100, 18, 15, 86, 85, 50, 35, 11, 28, 55, 30, 90, 23, 58, 87, 21, 4, 66, 46, 10, 1, 60, 51, 3, 65, 44, 98, 40, 49, 31, 19, 56, 83, 82, 77, 94, 34, 12, 13, 78, 76, 79, 48, 38, 6, 42, 73, 75, 93, 45, 97, 53, 89, 24, 41, 72, 25, 8, 47, 88, 61, 84, 27, 37, 29, 36, 2, 91, 22, 32, 57, 5, 52, 54, 9, 70, 64, 43, 68, 26, 80, 67, 7, 14, 17, 71, 99, 33","51, 53, 81, 73, 93, 75, 66, 9, 99, 38, 50, 100, 79, 94, 57, 61, 12, 62, 26, 49, 34, 42, 43, 71, 84, 97, 85, 33, 47, 14, 58, 48, 27, 70, 31, 36, 13, 74, 6, 1, 72, 91, 2, 3, 56, 10, 90, 52, 46, 83, 87, 32, 20, 35, 41, 11, 96, 82, 23, 7, 95, 18, 76, 19, 69, 77, 28, 64, 8, 80, 21, 39, 67, 68, 92, 22, 55, 40, 89, 98, 88, 24, 29, 44, 5, 15, 60, 37, 4, 63, 65, 17, 59, 30, 45, 54, 86, 78, 25, 16","4","4873077"
"83, 98, 84, 41, 76, 32, 49, 92, 89, 16, 9, 38, 3, 61, 59, 25, 18, 10, 57, 51, 82, 33, 23, 39, 80, 69, 14, 99, 77, 17, 44, 50, 2, 46, 29, 42, 15, 87, 21, 73, 52, 86, 74, 45, 20, 47, 68, 56, 43, 91, 75, 54, 55, 7, 93, 58, 22, 67, 36, 12, 78, 31, 40, 28, 94, 63, 66, 8, 85, 6, 11, 81, 95, 1, 19, 71, 27, 72, 35, 53, 65, 30, 64, 34, 100, 5, 48, 24, 4, 37, 60, 88, 90, 70, 96, 62, 26, 13, 97, 79","89, 97, 90, 27, 55, 13, 34, 87, 80, 77, 16, 86, 98, 43, 12, 3, 54, 32, 91, 15, 33, 75, 92, 70, 74, 35, 88, 53, 1, 19, 60, 81, 76, 68, 72, 63, 58, 69, 37, 24, 22, 25, 38, 93, 50, 6, 46, 29, 66, 71, 21, 99, 84, 67, 59, 40, 39, 26, 48, 7, 41, 56, 96, 23, 85, 83, 62, 36, 20, 65, 100, 4, 78, 30, 28, 2, 11, 79, 51, 52, 14, 49, 94, 10, 44, 45, 57, 18, 64, 95, 42, 9, 61, 5, 47, 31, 17, 82, 73, 8","4","4873077"
