"sigma_o","sigma_x","Number of Components","Seed"
"43, 62, 57, 25, 27, 13, 50, 69, 54, 1, 38, 7, 32, 34, 41, 52, 8, 74, 21, 17, 5, 75, 40, 66, 61, 70, 29, 55, 56, 28, 48, 45, 59, 24, 22, 4, 23, 15, 47, 60, 14, 18, 31, 58, 2, 11, 26, 64, 20, 42, 68, 63, 67, 19, 51, 46, 6, 3, 12, 35, 72, 9, 65, 53, 10, 16, 44, 36, 39, 33, 73, 49, 71, 30, 37","34, 2, 26, 43, 72, 71, 61, 65, 49, 44, 37, 1, 39, 13, 22, 32, 50, 57, 16, 45, 64, 73, 7, 17, 9, 12, 74, 54, 69, 24, 28, 20, 62, 60, 4, 25, 40, 68, 30, 33, 48, 6, 55, 11, 63, 75, 8, 51, 15, 58, 66, 46, 38, 29, 56, 18, 70, 42, 35, 27, 31, 3, 52, 10, 19, 36, 14, 53, 21, 67, 41, 47, 59, 23, 5","2","9210025"
"53, 34, 33, 45, 49, 38, 32, 30, 12, 40, 44, 60, 35, 13, 29, 59, 75, 62, 63, 48, 8, 27, 47, 5, 56, 61, 74, 3, 64, 37, 51, 55, 43, 36, 4, 24, 39, 9, 10, 57, 28, 14, 11, 15, 65, 69, 1, 41, 50, 20, 25, 22, 52, 23, 46, 70, 71, 7, 19, 72, 42, 68, 17, 73, 67, 16, 58, 31, 66, 2, 26, 21, 6, 18, 54","75, 50, 48, 23, 6, 32, 52, 67, 55, 69, 35, 13, 71, 22, 10, 60, 2, 27, 29, 37, 62, 1, 3, 43, 19, 12, 14, 64, 38, 68, 15, 49, 8, 74, 40, 4, 65, 39, 26, 31, 73, 9, 7, 11, 36, 24, 46, 28, 59, 18, 54, 42, 72, 33, 58, 63, 47, 30, 44, 57, 17, 51, 34, 16, 41, 56, 70, 21, 45, 20, 25, 5, 61, 53, 66","6","9210025"
"48, 8, 26, 66, 41, 38, 44, 13, 12, 19, 2, 69, 37, 60, 32, 27, 1, 59, 40, 10, 28, 31, 18, 53, 25, 30, 22, 74, 11, 58, 34, 24, 39, 21, 15, 16, 67, 72, 65, 42, 23, 62, 55, 35, 47, 61, 49, 14, 3, 36, 57, 70, 45, 20, 6, 54, 52, 33, 4, 56, 7, 63, 73, 5, 71, 50, 29, 68, 9, 51, 43, 64, 46, 17, 75","3, 33, 22, 47, 70, 48, 15, 11, 35, 49, 17, 68, 63, 1, 74, 60, 56, 9, 45, 13, 62, 25, 24, 67, 38, 64, 23, 50, 21, 43, 16, 40, 58, 55, 31, 5, 52, 39, 59, 12, 32, 73, 4, 53, 44, 41, 46, 7, 57, 28, 42, 69, 19, 29, 18, 6, 66, 75, 20, 54, 65, 34, 37, 51, 27, 10, 26, 8, 61, 71, 14, 72, 30, 2, 36","4","9210025"
"26, 68, 67, 10, 72, 75, 61, 47, 59, 66, 45, 53, 3, 8, 60, 42, 58, 70, 37, 36, 11, 52, 43, 6, 74, 49, 41, 18, 31, 55, 50, 14, 13, 71, 24, 62, 64, 17, 28, 5, 29, 40, 44, 27, 48, 30, 39, 56, 33, 35, 20, 69, 54, 22, 1, 57, 32, 38, 4, 23, 25, 63, 7, 16, 51, 2, 9, 19, 12, 34, 21, 65, 15, 46, 73","35, 2, 66, 61, 65, 67, 55, 7, 20, 50, 63, 34, 19, 47, 33, 58, 64, 57, 9, 18, 60, 49, 15, 36, 30, 68, 39, 12, 16, 44, 54, 73, 14, 10, 40, 45, 70, 31, 22, 13, 32, 4, 1, 28, 52, 38, 26, 72, 6, 42, 23, 71, 75, 5, 24, 56, 51, 43, 29, 37, 48, 74, 59, 25, 69, 11, 8, 46, 53, 41, 17, 3, 27, 62, 21","4","9210025"
"15, 19, 8, 72, 43, 67, 36, 2, 57, 54, 21, 71, 45, 64, 24, 11, 48, 38, 33, 73, 1, 41, 28, 56, 23, 62, 22, 53, 26, 58, 4, 75, 6, 3, 14, 37, 27, 13, 51, 31, 9, 16, 63, 29, 32, 65, 61, 60, 25, 50, 70, 39, 34, 74, 17, 30, 42, 59, 47, 18, 52, 66, 46, 12, 68, 40, 7, 69, 44, 35, 5, 10, 49, 20, 55","73, 70, 63, 2, 49, 65, 29, 27, 24, 18, 55, 17, 62, 46, 75, 69, 56, 36, 13, 8, 57, 34, 1, 50, 31, 60, 5, 30, 59, 42, 41, 38, 11, 6, 22, 21, 14, 10, 35, 45, 66, 68, 33, 64, 61, 19, 37, 40, 67, 12, 72, 3, 44, 51, 74, 20, 54, 23, 58, 47, 25, 15, 26, 7, 52, 9, 32, 4, 53, 16, 71, 39, 43, 28, 48","5","9210025"
"51, 58, 7, 11, 46, 59, 50, 56, 42, 44, 31, 55, 13, 32, 34, 36, 66, 3, 30, 24, 65, 45, 47, 14, 23, 26, 73, 53, 16, 63, 75, 29, 25, 43, 48, 6, 69, 28, 5, 17, 64, 10, 33, 40, 70, 39, 71, 20, 54, 12, 4, 15, 67, 49, 21, 19, 8, 72, 41, 57, 68, 60, 18, 35, 37, 38, 1, 61, 62, 2, 9, 74, 27, 52, 22","4, 52, 14, 25, 7, 35, 54, 19, 8, 10, 29, 70, 60, 71, 30, 50, 72, 69, 12, 5, 44, 66, 6, 41, 58, 53, 28, 46, 2, 18, 73, 57, 43, 34, 39, 1, 74, 62, 31, 15, 13, 20, 23, 22, 17, 33, 27, 75, 51, 16, 63, 55, 24, 47, 26, 45, 68, 56, 40, 36, 49, 32, 64, 42, 9, 61, 59, 65, 38, 67, 37, 3, 11, 48, 21","9","9210025"
"35, 57, 34, 53, 46, 33, 44, 15, 52, 20, 51, 47, 25, 54, 48, 6, 61, 31, 56, 32, 50, 37, 26, 12, 43, 39, 4, 63, 29, 64, 21, 69, 42, 62, 66, 10, 55, 9, 71, 70, 27, 60, 1, 23, 41, 28, 19, 74, 3, 11, 75, 2, 18, 45, 30, 36, 59, 24, 67, 13, 5, 65, 8, 16, 7, 14, 17, 73, 22, 40, 49, 58, 68, 72, 38","11, 62, 60, 73, 16, 55, 72, 10, 18, 3, 12, 67, 69, 34, 33, 23, 30, 68, 66, 70, 9, 26, 57, 63, 14, 52, 56, 31, 15, 46, 29, 6, 40, 2, 19, 28, 5, 75, 53, 39, 61, 32, 54, 8, 37, 45, 74, 1, 27, 35, 64, 36, 22, 38, 48, 24, 42, 7, 71, 4, 43, 13, 25, 17, 51, 20, 49, 44, 58, 21, 41, 59, 47, 50, 65","5","9210025"
"12, 10, 38, 73, 54, 19, 53, 16, 17, 55, 34, 68, 1, 74, 2, 36, 57, 31, 63, 14, 21, 4, 13, 39, 47, 45, 22, 51, 29, 62, 70, 35, 5, 65, 43, 23, 59, 60, 7, 44, 30, 15, 71, 40, 72, 27, 61, 50, 9, 26, 56, 6, 41, 24, 33, 69, 49, 11, 66, 58, 20, 42, 25, 3, 48, 32, 64, 46, 52, 28, 37, 18, 8, 75, 67","59, 16, 71, 65, 37, 18, 72, 49, 1, 58, 70, 19, 36, 7, 9, 57, 66, 11, 52, 39, 25, 68, 47, 33, 38, 43, 6, 22, 23, 34, 73, 26, 21, 10, 17, 29, 35, 20, 50, 48, 14, 24, 69, 12, 56, 46, 53, 75, 13, 45, 5, 32, 15, 74, 62, 28, 67, 41, 54, 64, 42, 31, 2, 55, 60, 40, 27, 44, 3, 4, 51, 61, 63, 30, 8","4","9210025"
"3, 50, 26, 32, 53, 62, 74, 71, 47, 43, 20, 12, 61, 4, 40, 56, 9, 10, 17, 37, 8, 16, 39, 31, 66, 35, 27, 65, 33, 44, 5, 13, 24, 73, 51, 58, 25, 23, 36, 57, 11, 75, 6, 42, 34, 67, 2, 29, 49, 22, 14, 18, 41, 52, 7, 60, 1, 28, 69, 64, 19, 38, 72, 54, 59, 21, 45, 63, 30, 55, 68, 48, 70, 46, 15","67, 9, 15, 59, 66, 24, 73, 46, 16, 57, 72, 50, 55, 29, 35, 70, 47, 62, 12, 32, 41, 27, 43, 60, 25, 38, 30, 39, 74, 26, 22, 14, 58, 44, 37, 10, 64, 53, 2, 18, 54, 1, 69, 20, 45, 28, 49, 5, 65, 8, 36, 40, 61, 42, 3, 6, 48, 31, 71, 19, 56, 68, 52, 13, 4, 63, 11, 34, 51, 75, 23, 7, 33, 21, 17","3","9210025"
"60, 15, 62, 22, 8, 68, 35, 43, 54, 55, 61, 32, 27, 44, 16, 50, 59, 10, 11, 21, 67, 30, 29, 39, 34, 38, 28, 69, 13, 1, 5, 73, 26, 41, 24, 53, 18, 45, 25, 70, 51, 14, 19, 48, 46, 7, 63, 31, 12, 72, 6, 74, 49, 33, 75, 42, 9, 40, 52, 20, 3, 71, 56, 47, 66, 37, 2, 64, 65, 17, 4, 58, 57, 36, 23","48, 16, 71, 64, 47, 37, 26, 13, 15, 59, 50, 42, 2, 55, 63, 25, 35, 43, 18, 29, 60, 12, 66, 74, 22, 23, 7, 56, 67, 19, 75, 17, 30, 62, 3, 44, 73, 6, 65, 21, 72, 36, 1, 24, 45, 33, 54, 68, 41, 31, 70, 53, 61, 40, 57, 11, 39, 34, 27, 51, 28, 49, 38, 32, 9, 46, 5, 10, 69, 20, 58, 4, 14, 52, 8","6","9210025"
"15, 22, 42, 17, 25, 58, 33, 63, 21, 61, 16, 9, 65, 60, 56, 14, 20, 32, 52, 45, 73, 49, 68, 44, 24, 66, 67, 70, 34, 38, 51, 3, 57, 43, 28, 53, 35, 41, 40, 74, 8, 72, 23, 10, 37, 11, 47, 71, 59, 55, 62, 27, 7, 48, 6, 18, 5, 39, 75, 50, 29, 19, 2, 12, 54, 31, 69, 26, 46, 4, 13, 36, 30, 1, 64","42, 60, 12, 15, 70, 26, 58, 37, 75, 32, 69, 44, 24, 41, 33, 27, 21, 35, 36, 20, 28, 3, 62, 10, 1, 64, 66, 73, 18, 7, 14, 74, 56, 45, 54, 13, 48, 30, 38, 19, 4, 47, 34, 9, 43, 31, 71, 55, 16, 8, 63, 65, 23, 22, 5, 25, 39, 46, 2, 67, 59, 68, 40, 72, 29, 51, 53, 17, 6, 49, 11, 52, 50, 57, 61","5","9210025"
"6, 62, 70, 71, 47, 30, 43, 34, 15, 7, 42, 59, 14, 75, 72, 45, 13, 67, 63, 8, 2, 26, 11, 60, 64, 9, 19, 48, 37, 10, 12, 49, 52, 36, 55, 24, 51, 46, 4, 3, 66, 39, 58, 40, 18, 73, 17, 27, 1, 74, 23, 5, 68, 41, 31, 65, 25, 69, 33, 22, 29, 16, 20, 28, 35, 50, 21, 44, 54, 53, 32, 57, 61, 56, 38","50, 24, 6, 33, 38, 58, 37, 66, 18, 34, 39, 2, 17, 48, 53, 22, 19, 45, 4, 47, 31, 9, 21, 15, 30, 10, 70, 28, 71, 57, 8, 27, 43, 62, 13, 67, 61, 64, 51, 20, 56, 63, 69, 46, 75, 7, 32, 42, 74, 12, 5, 59, 25, 23, 73, 1, 49, 65, 35, 29, 11, 52, 3, 41, 14, 36, 26, 68, 16, 54, 60, 44, 40, 55, 72","2","9210025"
"5, 68, 37, 6, 43, 26, 28, 23, 54, 3, 25, 11, 2, 9, 45, 64, 75, 53, 46, 32, 15, 10, 4, 66, 30, 16, 20, 44, 50, 70, 1, 42, 36, 24, 61, 47, 33, 19, 7, 18, 8, 13, 41, 52, 57, 74, 69, 56, 73, 22, 59, 72, 51, 60, 31, 49, 39, 34, 48, 38, 40, 14, 17, 21, 71, 35, 58, 55, 12, 27, 65, 29, 63, 67, 62","29, 15, 73, 58, 53, 72, 61, 30, 26, 48, 50, 2, 19, 45, 47, 12, 55, 65, 49, 17, 32, 74, 64, 56, 41, 35, 67, 62, 14, 71, 20, 54, 51, 75, 5, 1, 23, 13, 10, 60, 25, 46, 34, 42, 7, 28, 9, 69, 8, 33, 21, 52, 24, 11, 70, 43, 38, 40, 68, 4, 44, 36, 66, 57, 59, 31, 3, 22, 18, 6, 37, 16, 39, 27, 63","4","9210025"
"51, 49, 42, 72, 11, 71, 60, 29, 46, 31, 4, 30, 61, 12, 66, 40, 3, 20, 43, 70, 41, 58, 35, 18, 69, 57, 45, 33, 25, 28, 56, 36, 73, 64, 10, 34, 67, 52, 47, 8, 26, 23, 14, 7, 37, 75, 38, 53, 54, 17, 22, 9, 21, 59, 74, 65, 19, 48, 62, 15, 6, 39, 1, 27, 13, 68, 2, 44, 63, 55, 50, 5, 16, 24, 32","41, 36, 5, 40, 43, 54, 74, 25, 39, 2, 37, 24, 22, 56, 32, 33, 26, 45, 14, 62, 23, 1, 57, 67, 64, 29, 7, 66, 27, 60, 42, 69, 65, 49, 9, 16, 12, 48, 59, 71, 52, 63, 20, 6, 30, 72, 21, 50, 61, 13, 51, 73, 8, 19, 4, 15, 38, 47, 58, 75, 3, 68, 28, 70, 44, 53, 18, 11, 55, 35, 46, 34, 17, 10, 31","3","9210025"
"4, 60, 26, 66, 21, 47, 72, 52, 28, 11, 74, 63, 18, 29, 25, 24, 5, 10, 36, 32, 71, 17, 30, 42, 53, 40, 58, 19, 31, 6, 43, 14, 45, 69, 67, 49, 39, 15, 8, 73, 64, 59, 46, 56, 68, 41, 23, 37, 27, 33, 2, 50, 1, 61, 16, 34, 7, 12, 22, 75, 65, 54, 55, 9, 44, 38, 62, 48, 13, 35, 3, 20, 70, 57, 51","6, 38, 25, 2, 60, 41, 59, 45, 56, 16, 29, 36, 62, 7, 69, 27, 35, 43, 24, 34, 28, 65, 37, 73, 5, 44, 31, 39, 70, 68, 48, 10, 9, 58, 4, 64, 54, 23, 50, 66, 61, 75, 18, 52, 22, 14, 71, 3, 20, 12, 53, 21, 57, 8, 42, 32, 51, 49, 46, 33, 15, 11, 40, 74, 63, 47, 67, 13, 55, 17, 26, 19, 72, 1, 30","4","9210025"
"24, 59, 10, 54, 58, 19, 63, 65, 53, 31, 2, 45, 11, 20, 69, 23, 64, 56, 25, 3, 16, 49, 42, 74, 71, 21, 6, 5, 22, 70, 52, 67, 12, 73, 37, 46, 44, 1, 7, 28, 62, 33, 8, 57, 36, 61, 4, 51, 17, 13, 47, 72, 15, 9, 60, 41, 68, 18, 35, 30, 38, 14, 34, 48, 29, 39, 50, 55, 40, 75, 43, 27, 66, 26, 32","15, 58, 22, 21, 7, 44, 13, 60, 73, 3, 75, 41, 48, 67, 9, 11, 61, 1, 26, 68, 37, 51, 23, 47, 62, 40, 16, 59, 57, 2, 71, 42, 55, 20, 49, 29, 28, 39, 72, 17, 34, 56, 4, 32, 27, 65, 70, 30, 14, 12, 45, 5, 10, 69, 38, 19, 31, 35, 24, 64, 33, 52, 66, 6, 74, 18, 63, 54, 50, 8, 53, 36, 43, 46, 25","7","9210025"
"34, 63, 59, 37, 27, 25, 73, 69, 43, 41, 51, 22, 6, 64, 49, 38, 68, 48, 15, 11, 24, 1, 20, 3, 17, 16, 70, 56, 4, 39, 5, 74, 28, 61, 10, 57, 58, 55, 44, 65, 2, 30, 26, 45, 19, 29, 71, 21, 36, 67, 46, 60, 8, 75, 13, 50, 53, 47, 7, 33, 66, 35, 23, 42, 18, 54, 31, 12, 40, 52, 9, 72, 14, 32, 62","11, 59, 63, 69, 12, 1, 49, 38, 65, 15, 64, 74, 48, 73, 19, 39, 43, 21, 44, 34, 42, 10, 33, 47, 66, 45, 31, 25, 50, 3, 26, 27, 72, 62, 75, 70, 20, 53, 14, 36, 30, 32, 54, 9, 28, 55, 57, 56, 6, 68, 61, 23, 35, 18, 4, 71, 52, 41, 29, 13, 8, 67, 46, 37, 51, 22, 40, 16, 17, 60, 58, 24, 2, 7, 5","3","9210025"
"16, 34, 29, 75, 46, 36, 41, 60, 21, 28, 50, 7, 52, 42, 33, 56, 26, 1, 2, 38, 59, 17, 71, 25, 40, 30, 51, 23, 65, 37, 70, 10, 39, 19, 4, 14, 55, 61, 54, 31, 43, 18, 20, 5, 72, 63, 13, 66, 45, 32, 64, 35, 47, 44, 49, 27, 67, 24, 74, 9, 57, 69, 3, 22, 6, 58, 68, 48, 12, 8, 73, 62, 15, 53, 11","5, 59, 7, 20, 16, 3, 75, 66, 41, 19, 39, 52, 48, 57, 13, 47, 72, 9, 21, 53, 36, 67, 55, 32, 2, 62, 60, 71, 54, 69, 64, 51, 28, 29, 11, 46, 14, 1, 68, 6, 26, 45, 61, 8, 15, 31, 10, 63, 65, 4, 24, 33, 30, 70, 23, 17, 58, 43, 12, 56, 22, 44, 34, 27, 73, 25, 38, 74, 37, 40, 42, 18, 35, 49, 50","3","9210025"
"30, 60, 38, 31, 74, 39, 10, 64, 16, 32, 11, 1, 50, 66, 12, 57, 2, 54, 3, 69, 48, 36, 5, 33, 22, 56, 70, 59, 14, 49, 72, 35, 47, 24, 42, 23, 53, 73, 21, 67, 15, 26, 45, 44, 52, 61, 28, 63, 41, 9, 51, 27, 37, 62, 58, 13, 25, 55, 75, 4, 40, 8, 29, 46, 65, 34, 19, 7, 43, 17, 6, 71, 20, 68, 18","52, 35, 11, 6, 46, 74, 17, 36, 23, 57, 64, 68, 38, 28, 63, 39, 70, 18, 56, 53, 73, 42, 19, 62, 12, 3, 45, 75, 8, 10, 55, 51, 59, 14, 30, 54, 22, 29, 16, 32, 4, 9, 69, 2, 65, 40, 67, 26, 48, 33, 1, 34, 25, 31, 41, 5, 37, 21, 20, 13, 58, 72, 47, 49, 27, 43, 15, 66, 7, 61, 50, 60, 44, 71, 24","6","9210025"
"7, 9, 27, 3, 11, 71, 20, 61, 66, 28, 50, 29, 4, 75, 18, 40, 44, 13, 52, 63, 67, 12, 72, 73, 60, 30, 42, 37, 68, 24, 53, 64, 25, 45, 21, 46, 23, 65, 49, 1, 51, 5, 74, 17, 34, 57, 6, 26, 58, 70, 32, 54, 8, 62, 55, 69, 38, 31, 10, 56, 41, 15, 59, 22, 33, 43, 14, 35, 47, 36, 16, 48, 2, 39, 19","42, 49, 50, 37, 59, 57, 25, 51, 60, 5, 65, 44, 35, 55, 21, 64, 54, 66, 38, 3, 31, 58, 62, 56, 63, 40, 6, 16, 26, 15, 7, 52, 36, 73, 14, 1, 43, 75, 22, 46, 69, 11, 53, 39, 74, 12, 61, 72, 27, 29, 13, 47, 48, 67, 32, 45, 8, 19, 24, 71, 28, 2, 17, 70, 34, 41, 23, 10, 9, 4, 20, 68, 18, 33, 30","4","9210025"
"3, 64, 72, 74, 58, 67, 54, 51, 22, 38, 20, 10, 21, 45, 13, 43, 30, 62, 31, 49, 59, 26, 61, 41, 57, 33, 73, 8, 40, 42, 71, 69, 9, 53, 29, 34, 70, 44, 5, 35, 47, 55, 16, 32, 1, 65, 24, 68, 37, 17, 12, 19, 28, 36, 66, 6, 2, 56, 60, 48, 50, 46, 7, 63, 15, 23, 52, 25, 75, 14, 11, 18, 4, 39, 27","20, 1, 24, 23, 70, 5, 16, 21, 66, 71, 72, 11, 40, 58, 8, 57, 73, 17, 61, 27, 32, 19, 51, 15, 44, 60, 13, 54, 12, 33, 55, 25, 4, 42, 3, 52, 67, 47, 62, 7, 50, 14, 39, 2, 43, 31, 75, 28, 53, 48, 49, 74, 45, 37, 9, 65, 35, 69, 30, 18, 22, 56, 26, 64, 34, 41, 63, 46, 38, 29, 68, 36, 59, 10, 6","5","9210025"
"70, 26, 24, 51, 61, 29, 19, 67, 36, 56, 6, 73, 44, 13, 27, 54, 75, 12, 50, 47, 52, 72, 66, 1, 45, 30, 55, 8, 59, 3, 74, 11, 40, 4, 69, 37, 57, 18, 34, 60, 20, 49, 71, 25, 21, 68, 2, 63, 53, 46, 32, 15, 33, 14, 35, 31, 22, 41, 62, 16, 64, 42, 10, 23, 43, 9, 38, 5, 48, 65, 7, 28, 58, 39, 17","15, 29, 31, 52, 1, 11, 32, 37, 19, 16, 63, 64, 8, 12, 50, 13, 73, 26, 18, 57, 35, 71, 46, 58, 56, 65, 47, 44, 24, 28, 5, 67, 70, 55, 62, 74, 4, 43, 66, 72, 30, 27, 41, 3, 10, 75, 68, 9, 36, 23, 51, 42, 49, 2, 17, 25, 45, 40, 14, 21, 69, 20, 53, 61, 48, 7, 34, 22, 33, 38, 6, 54, 59, 60, 39","6","9210025"
"16, 33, 13, 14, 28, 73, 50, 1, 52, 29, 2, 8, 24, 19, 62, 41, 42, 7, 64, 18, 5, 27, 25, 43, 57, 61, 11, 10, 37, 39, 31, 69, 21, 32, 74, 38, 63, 22, 4, 6, 71, 72, 60, 58, 17, 47, 55, 20, 67, 56, 53, 51, 46, 12, 44, 68, 49, 30, 70, 65, 15, 23, 26, 54, 35, 36, 40, 48, 45, 34, 3, 66, 9, 59, 75","19, 69, 32, 64, 23, 26, 25, 18, 44, 73, 21, 33, 55, 63, 48, 7, 3, 59, 42, 15, 75, 14, 46, 22, 11, 40, 49, 30, 31, 16, 67, 70, 53, 6, 2, 54, 65, 10, 37, 50, 38, 20, 47, 24, 45, 72, 29, 39, 36, 35, 57, 68, 60, 43, 17, 74, 56, 58, 41, 71, 27, 9, 34, 8, 1, 13, 28, 62, 5, 51, 61, 52, 4, 66, 12","2","9210025"
"4, 43, 33, 31, 35, 24, 61, 71, 68, 70, 10, 46, 36, 5, 1, 9, 25, 18, 2, 51, 66, 14, 52, 16, 28, 69, 21, 62, 15, 12, 39, 20, 30, 41, 38, 50, 45, 7, 47, 49, 40, 55, 60, 6, 58, 27, 53, 13, 3, 17, 75, 64, 34, 63, 54, 67, 42, 37, 32, 72, 74, 65, 56, 44, 57, 48, 22, 11, 73, 26, 29, 23, 59, 8, 19","28, 18, 4, 52, 19, 25, 9, 58, 59, 26, 73, 20, 3, 62, 70, 12, 63, 74, 49, 35, 27, 68, 51, 29, 50, 42, 16, 56, 10, 48, 53, 43, 14, 54, 41, 69, 75, 33, 57, 24, 71, 1, 30, 8, 23, 13, 44, 46, 2, 6, 60, 17, 21, 31, 72, 39, 37, 47, 7, 67, 61, 32, 34, 45, 36, 40, 15, 55, 66, 64, 11, 38, 5, 22, 65","2","9210025"
"66, 70, 74, 72, 8, 40, 28, 27, 25, 31, 18, 67, 59, 1, 29, 48, 50, 10, 62, 43, 60, 12, 14, 49, 6, 73, 3, 33, 64, 45, 56, 32, 30, 52, 68, 44, 19, 58, 55, 16, 63, 37, 36, 54, 20, 26, 4, 2, 23, 41, 11, 57, 21, 7, 69, 9, 13, 17, 46, 35, 22, 61, 15, 5, 53, 71, 39, 65, 34, 38, 47, 51, 42, 24, 75","69, 40, 26, 66, 27, 14, 10, 19, 6, 58, 36, 35, 29, 68, 18, 21, 51, 38, 47, 49, 74, 57, 2, 75, 24, 41, 56, 50, 17, 70, 28, 43, 3, 71, 33, 31, 62, 45, 53, 54, 46, 12, 1, 30, 60, 16, 22, 61, 48, 9, 37, 20, 67, 8, 13, 32, 65, 59, 15, 5, 11, 34, 23, 55, 39, 73, 64, 42, 4, 44, 25, 52, 63, 72, 7","2","9210025"
"45, 3, 12, 64, 71, 55, 39, 42, 31, 30, 65, 57, 24, 41, 10, 35, 59, 44, 54, 25, 38, 36, 1, 20, 72, 73, 66, 22, 40, 61, 11, 68, 47, 49, 50, 56, 16, 21, 58, 26, 29, 7, 46, 13, 28, 34, 48, 2, 74, 69, 53, 51, 14, 37, 9, 52, 43, 4, 5, 70, 17, 18, 23, 60, 62, 63, 27, 32, 67, 6, 75, 33, 19, 15, 8","53, 46, 60, 35, 15, 34, 42, 51, 20, 63, 19, 37, 54, 29, 49, 72, 38, 50, 26, 12, 4, 75, 45, 65, 24, 8, 70, 30, 57, 2, 55, 59, 27, 64, 18, 1, 28, 10, 73, 39, 52, 36, 44, 21, 7, 69, 71, 43, 9, 14, 25, 40, 31, 48, 66, 13, 22, 58, 61, 6, 41, 32, 47, 74, 3, 17, 62, 33, 56, 11, 23, 68, 16, 67, 5","1","9210025"
"27, 49, 26, 36, 48, 18, 64, 4, 23, 56, 46, 34, 21, 66, 44, 17, 37, 22, 20, 8, 39, 68, 1, 12, 7, 43, 45, 63, 67, 58, 69, 51, 3, 2, 70, 65, 60, 42, 59, 19, 55, 14, 41, 30, 72, 15, 24, 11, 33, 52, 73, 62, 16, 31, 6, 47, 57, 54, 74, 25, 5, 10, 35, 61, 71, 38, 50, 53, 32, 40, 13, 28, 75, 9, 29","29, 59, 6, 75, 47, 41, 8, 38, 9, 67, 34, 15, 43, 48, 42, 31, 33, 35, 39, 72, 60, 27, 51, 2, 40, 74, 28, 13, 54, 5, 30, 70, 36, 19, 25, 11, 21, 56, 61, 62, 63, 44, 17, 24, 71, 46, 1, 4, 66, 18, 26, 49, 69, 68, 65, 3, 58, 14, 10, 55, 32, 73, 12, 7, 20, 64, 37, 57, 53, 52, 45, 22, 50, 23, 16","7","9210025"
"41, 55, 40, 12, 36, 56, 14, 51, 32, 27, 66, 2, 62, 70, 4, 29, 67, 3, 35, 60, 59, 13, 8, 64, 34, 69, 38, 15, 31, 73, 68, 17, 54, 9, 24, 22, 19, 48, 72, 58, 47, 28, 75, 30, 65, 37, 50, 26, 16, 45, 5, 6, 43, 25, 7, 46, 18, 21, 10, 57, 33, 23, 39, 61, 11, 74, 42, 53, 49, 71, 20, 1, 63, 52, 44","24, 51, 32, 11, 39, 15, 52, 2, 66, 75, 31, 43, 40, 53, 61, 22, 3, 9, 18, 69, 27, 42, 25, 67, 7, 12, 73, 34, 41, 54, 58, 37, 30, 50, 72, 17, 6, 59, 10, 36, 71, 74, 68, 20, 19, 5, 65, 70, 60, 46, 26, 62, 35, 28, 44, 56, 48, 57, 55, 14, 64, 4, 16, 47, 8, 33, 23, 63, 13, 38, 21, 49, 1, 45, 29","2","9210025"
"11, 3, 15, 54, 36, 24, 28, 20, 68, 52, 67, 42, 45, 50, 69, 37, 13, 66, 32, 9, 65, 72, 2, 57, 29, 26, 51, 27, 1, 75, 60, 41, 6, 73, 18, 56, 55, 43, 44, 49, 70, 12, 34, 58, 35, 31, 7, 63, 8, 38, 25, 59, 23, 39, 53, 48, 64, 16, 5, 10, 47, 4, 61, 30, 74, 62, 14, 71, 21, 40, 22, 19, 33, 17, 46","13, 37, 66, 14, 31, 40, 65, 27, 26, 48, 75, 71, 67, 33, 62, 61, 73, 23, 38, 21, 69, 29, 59, 39, 47, 2, 10, 57, 74, 44, 56, 70, 46, 20, 53, 30, 15, 17, 43, 50, 41, 16, 25, 3, 36, 22, 54, 7, 28, 34, 72, 11, 51, 9, 63, 58, 6, 52, 12, 68, 18, 42, 24, 19, 45, 8, 49, 5, 64, 32, 1, 4, 35, 60, 55","4","9210025"
"34, 46, 1, 53, 54, 51, 5, 35, 14, 32, 7, 60, 40, 58, 9, 30, 37, 21, 2, 41, 19, 66, 28, 6, 15, 64, 56, 61, 17, 22, 36, 33, 65, 25, 8, 12, 20, 72, 43, 3, 13, 10, 52, 18, 16, 57, 74, 69, 47, 67, 71, 26, 48, 50, 38, 59, 62, 44, 63, 39, 27, 73, 29, 42, 75, 45, 31, 24, 23, 49, 68, 11, 70, 4, 55","59, 50, 67, 15, 10, 74, 47, 29, 64, 19, 48, 71, 25, 18, 35, 68, 45, 53, 66, 13, 44, 75, 51, 5, 38, 14, 34, 3, 58, 65, 61, 1, 9, 57, 33, 52, 43, 56, 41, 42, 6, 70, 62, 22, 36, 28, 40, 54, 39, 55, 24, 8, 63, 21, 73, 72, 16, 20, 26, 49, 30, 7, 31, 27, 12, 60, 2, 17, 46, 11, 37, 23, 69, 32, 4","6","9210025"
